Name,Zcr,Energy,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,LPC12,LPC13,LPC14
alex_angry.wav,0.7190457,0.3310002,0.5484345,0.5364664,0.610619,0.6574453,0.8054936,0.5094134,0.2254824,0.3790122,0.4750098,0.4873041,0.2621287,0.3480141,0.8411454,0.6788702,0.6867405,0.4583505,0.2833741,0.4238874,0.5651575,0.7947288,0.8186096,0.6339204,0.3858661,0.5719737,0.3097374,0.1757491,0.3775279,0.1455981,0.2789908,0.1846855,0.5381063,0.2142551,0.0590666,0.2950808,0.723931,0.4425211,0.5140614,0.4924488,0.5252976,0.3681192,0.5353844,0.3862995,0.697619,0.1951678,0.4133903,0.4805788,0.539428,0.6174493,0.4721188
alex_angry.wav,0.7190457,0.8086039,0.4478224,0.5522761,0.5521003,0.6291342,0.8937841,0.3249636,0.2150283,0.3166054,0.1743988,0.3076275,0.3595559,0.5471142,0.3816639,0.1726902,0.2951241,0.1982596,0.4718944,0.9137032,0.7947577,0.7872915,0.7942606,0.9999885,0.5768166,0.3330985,0.1583189,0.7328901,0.3593043,0.2556009,0.0076281,0.7924243,0.3869693,0.0221195,0.8392142,0.2348408,0.1661715,0.3358475,0.6394328,0.4367394,0.5416923,0.2759135,0.575009,0.265952,0.8569705,0.1300111,0.7262467,0.320016,0.6915868,0.2669669,0.9801194
alex_angry.wav,0.500419,0.4538698,0.377894,0.4558357,0.6431852,0.5128563,0.7991277,0.5059412,0.2769965,0.4765646,0.3603586,0.3909062,0.4152246,0.5751869,0.5294587,0.4029452,0.4950202,0.4582594,0.5613023,0.6841479,0.6357114,0.6524495,0.7550941,0.8026375,0.4677968,0.3237685,0.1604647,0.348608,0.2604875,0.3352631,0.1979025,0.2114596,0.1643332,0.1193961,0.1280882,0.3159466,0.1728968,0.4032138,0.4703853,0.6603286,0.4307825,0.3741226,0.3872096,0.5167919,0.6038497,0.2491572,0.4133165,0.6182581,0.2554765,0.6193316,0.683589
alex_angry.wav,0.6542956,0.8133825,0.6466164,0.4534053,0.6242096,0.5816119,0.9556612,0.3771967,0.3958759,0.3604419,0.210139,0.2717437,0.2217102,0.5240471,0.5929735,0.5973507,0.4858015,0.3496251,0.3772388,0.5122401,0.5769747,0.6390497,0.7341075,0.8964485,0.6639354,0.6358107,0.2172431,0.3945702,0.3283315,0.2529995,0.1926224,0.2435008,0.3150012,0.2736465,0.4757324,0.2927284,0.2980403,0.5085839,0.4588357,0.4655177,0.6412413,0.3161156,0.5608878,0.4140278,0.6209557,0.152694,0.7226286,0.3858208,0.602263,0.2898038,0.7965133
alex_angry.wav,0.6413456,0.472566,0.351326,0.4293441,0.5022839,0.5806008,0.839386,0.6488621,0.3662346,0.3471156,0.1957679,0.2963594,0.3912228,0.4488452,0.6576715,0.6922754,0.6423555,0.4007324,0.1972877,0.3355558,0.481537,0.7198313,0.933067,0.8277645,0.5481302,0.502686,0.1711771,0.2756913,0.27843,0.2714073,0.1549698,0.2093917,0.2710914,0.1039782,0.0913952,0.4201546,0.1711869,0.406399,0.4651404,0.6472333,0.4074341,0.4805761,0.3960637,0.5409188,0.4608889,0.2668273,0.3838906,0.5863997,0.474989,0.5342596,0.6538908
alex_angry.wav,0.6459162,0.5076802,0.6045505,0.6327831,0.8805217,0.6210453,0.8052742,0.377574,0.2008442,0.4071529,0.5302628,0.6689476,0.474963,0.3976436,0.4301082,0.5017579,0.6096737,0.6463426,0.7297052,0.4718768,0.3982387,0.6413432,0.8527083,0.9317498,0.6319734,0.2831209,0.3984915,0.1729262,0.1544752,0.5940688,0.2362562,0.2088141,0.1702268,0.1571659,0.8684621,0.4117858,0.2948995,0.4660097,0.4622281,0.5831156,0.5026071,0.3285727,0.5721183,0.2679235,0.6659419,0.2236994,0.4995182,0.5622176,0.456375,0.4374765,0.7359188
alex_angry.wav,0.6253485,0.4458873,0.4128815,0.5259254,0.6117335,0.6523898,0.8761769,0.6159256,0.2672506,0.3996148,0.3355631,0.3991013,0.3211038,0.5398254,0.5463048,0.6012876,0.5825065,0.397532,0.4500384,0.5110299,0.5111744,0.6785609,0.7716218,0.7977829,0.5365226,0.6614204,0.1927902,0.3493979,0.3047103,0.370154,0.3124342,0.4651647,0.2415439,0.1961524,0.1173069,0.2949683,0.2445007,0.3096216,0.5612289,0.6277079,0.4237838,0.3002234,0.5192788,0.47697,0.5201912,0.2360673,0.4655866,0.5241068,0.4918019,0.5149365,0.6079126
alex_angry.wav,0.6649603,0.6630588,0.540123,0.4501016,0.6174333,0.5381341,0.8298957,0.4151081,0.3808155,0.3888634,0.3255134,0.4294773,0.4391914,0.4680711,0.4877927,0.3778302,0.4941063,0.4791806,0.6966264,0.7135294,0.5803079,0.596048,0.7075235,0.8380871,0.7141179,0.4108402,0.1475223,0.4569512,0.109856,0.364215,0.2520518,0.2246405,0.0532362,0.1258162,0.1124773,0.2844392,0.1685493,0.5428631,0.3458877,0.6714594,0.4753128,0.357435,0.5158183,0.4195932,0.6252371,0.2068283,0.6571266,0.3238027,0.6016436,0.4772948,0.4190817
alex_angry.wav,0.7556104,0.5704633,0.6874623,0.5738479,0.6156813,0.7029454,0.8583509,0.4134845,0.249102,0.3816943,0.3812191,0.43921,0.3857813,0.4254006,0.4442177,0.5739199,0.6231571,0.4259225,0.4570889,0.5153644,0.5472135,0.7474583,0.8736285,0.8409144,0.5764146,0.5010357,0.1639805,0.2983911,0.4126707,0.3667442,0.1545125,0.4947681,0.4331655,0.1131181,0.1864343,0.3488535,0.2493594,0.517669,0.49813,0.4237883,0.5279637,0.4025881,0.5219502,0.4433427,0.7149416,0.1385453,0.6391179,0.4290869,0.6957207,0.2419045,0.7118879
alex_angry.wav,0.6002102,0.568522,0.6184724,0.2959902,0.7096589,0.4825229,0.8000848,0.5364998,0.4320414,0.393341,0.1340007,0.2380745,0.5575448,0.8888768,0.678933,0.4373383,0.3445288,0.2520128,0.5510898,0.7631402,0.7746823,0.7582795,0.7510381,0.8575651,0.5120423,0.5193667,0.0880015,0.50061,0.1129096,0.0971193,0.1596451,0.3393524,0.0537888,0.0553699,0.2191888,0.2626897,0.080585,0.6457722,0.2332622,0.7040989,0.5035222,0.3964874,0.3993883,0.6534769,0.5358001,0.224436,0.4461526,0.6381091,0.3353288,0.4592078,0.6105433
alex_angry.wav,0.3960571,0.2979253,0.3986297,0.3505956,0.6788547,0.3884895,0.6634575,0.5080995,0.4232501,0.6057896,0.6350322,0.6682113,0.4059093,0.5647301,0.7215771,0.6733215,0.7107863,0.5982814,0.4662821,0.4883239,0.5236165,0.6880075,0.692109,0.7240389,0.359713,0.3198076,0.2760538,0.1995082,0.1027868,0.2927279,0.2689251,0.1912729,0.2341726,0.1105202,0.1260852,0.4707886,0.2017863,0.4641788,0.4241568,0.6884974,0.264363,0.573635,0.4144267,0.5350801,0.3736979,0.3141425,0.3661466,0.5136605,0.5870698,0.4930952,0.6320531
alex_angry.wav,0.7792251,0.6120124,0.7034916,0.6700944,0.5865624,0.8010232,0.9293868,0.3320638,0.2192828,0.3938258,0.3951798,0.3055865,0.3172596,0.3930444,0.3296587,0.4713913,0.6700347,0.5477961,0.5884002,0.5538108,0.5405497,0.7071349,0.7876952,0.7622501,0.6295991,0.302466,0.4515791,0.4245237,0.5793232,0.2576479,0.320721,0.5562515,0.3024743,0.1746445,0.3484618,0.2049079,0.2896088,0.4148128,0.6834419,0.2418127,0.5601161,0.2101254,0.8901978,0.2082671,0.738953,0.0985065,0.833388,0.3325888,0.7727551,0.0367079,0.8900463
alex_angry.wav,0.562122,0.4034276,0.4261983,0.5108465,0.8616419,0.4906118,0.763012,0.5387473,0.2729792,0.5462182,0.43532,0.5510455,0.4932301,0.4534711,0.5863813,0.5701687,0.6077286,0.6419694,0.6668321,0.5435091,0.4406915,0.4283346,0.6625152,0.7680312,0.5436401,0.1144484,0.1894066,0.299334,0.325153,0.3458542,0.3009173,0.4720482,0.2035815,0.1344516,0.0940868,0.3224656,0.1309707,0.3560857,0.531403,0.65105,0.3512891,0.410329,0.3995613,0.4723301,0.6519411,0.2299123,0.4477966,0.6131191,0.4248887,0.3680785,0.8805392
alex_angry.wav,0.5758338,0.6776783,0.7227128,0.5606715,0.5061075,0.528023,0.7514742,0.3884936,0.3144582,0.4416048,0.3897561,0.5616569,0.4724196,0.3993889,0.3737368,0.2206836,0.515271,0.6769188,0.9138871,0.7644082,0.5157624,0.5199122,0.7683183,0.9149411,0.4434118,0.0878572,0.1301299,0.2959927,0.3065272,0.8199631,0.1223537,0.1714187,0.0823169,0.0680048,0.0601621,0.2844376,0.1584825,0.703993,0.23204,0.6454645,0.4957849,0.4539353,0.3954629,0.5103294,0.6530852,0.2563785,0.4415299,0.5027804,0.4028478,0.4287993,0.7644317
alex_angry.wav,0.7563722,0.5555797,0.7526288,0.6911841,0.5727889,0.6210453,0.8590956,0.2693019,0.1404757,0.3384382,0.3890531,0.3325198,0.055411,0.1643952,0.4509988,0.5581693,0.8591532,0.7705825,0.7698617,0.5228248,0.5061687,0.7059297,0.7406705,0.8223917,0.6686653,0.3284882,0.4532192,0.2565897,0.3685033,0.4460289,0.2279284,0.3662382,0.4929618,0.5901365,0.1138663,0.232407,0.3056898,0.5326352,0.4820426,0.4508169,0.5569261,0.356989,0.5723071,0.275512,0.7450283,0.2336466,0.3758589,0.4421935,0.7542934,0.2187949,0.7175943
alex_angry.wav,0.6398221,0.4793965,0.5536962,0.3090139,0.6450416,0.5603786,0.791659,0.5472321,0.448739,0.4768218,0.2833753,0.1348674,0.2992589,0.6940246,0.7258846,0.6646228,0.5252165,0.3011347,0.4715762,0.5028375,0.7060999,0.7094387,0.6958656,0.7606459,0.531887,0.850564,0.1738519,0.2555782,0.3620591,0.0780326,0.3920757,0.108087,0.1332805,0.2834604,0.0269996,0.2375167,0.1044752,0.5566414,0.362327,0.6237173,0.4683233,0.4128042,0.5286354,0.3888311,0.5988913,0.197932,0.5863901,0.6065286,0.5571668,0.3049673,0.6820451
alex_angry.wav,0.659628,0.3938739,0.4784207,0.4459758,0.7496243,0.5998119,0.8374059,0.6210101,0.321488,0.3723564,0.1867508,0.2259315,0.4031617,0.6381696,0.6011339,0.8132126,0.681269,0.3397797,0.3625384,0.4015348,0.5187065,0.7122597,0.7403522,0.6709063,0.5101114,0.8527971,0.1797371,0.2610467,0.3736988,0.2587125,0.3183832,0.4423908,0.3902852,0.285014,0.0664903,0.3252269,0.1415632,0.3863791,0.5114785,0.59951,0.481034,0.2581546,0.5384926,0.4796827,0.5404882,0.1899653,0.7237354,0.5050294,0.4374189,0.4415623,0.5145812
alex_angry.wav,0.8287399,0.7248542,0.7470194,0.6528757,0.7573218,0.6756453,0.8845846,0.3140334,0.1933178,0.2872918,0.2521999,0.546334,0.5433038,0.5481184,0.5155318,0.3464257,0.5213996,0.4621492,0.6362662,0.6403241,0.5902472,0.6031101,0.7589934,0.8867505,0.8220854,0.3820027,0.2157745,0.4712413,0.3242988,0.3898532,0.1706085,0.2461379,0.3211946,0.1305004,0.1817364,0.2593293,0.259551,0.5201358,0.4658774,0.4771904,0.6028093,0.2580278,0.666018,0.2008436,0.768396,0.1628021,0.7192457,0.3777691,0.702309,0.2328821,0.5967214
