@relation valence

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute valence {-2,-1,0,1,2}

@data
0.3533982,0.6726671,0.6113023,0.2356419,0.4892983,0.3065894,0.8762793,0.5373472,0.769264,0.567808,0.5255124,0.5197651,0.5159248,0.876682,0.6188644,0.8044038,0.6728215,0.58091,0.5268491,0.4916872,0.5800215,0.7334585,0.7796391,0.8131602,0.1668274,0.122156,0.0295922,0.0766438,0.1404043,0.1724816,0.0966111,0.099343,0.0761304,0.0213616,0.0434669,0.8343902,0.0642191,0.6382943,0.3749645,0.4647725,0.3175425,0.8591814,0.3891176,0.3633044,0.6722168,0.2835653,0.2671768,0.7709801,0.3419004,0.4157581,0.6224792,-2
0.1317245,0.4655539,0.4519146,0.148225,0.3642491,0.185256,0.7869156,0.3754097,0.7235009,0.851554,0.7344294,0.6151238,0.5555232,0.7960411,0.7424115,0.8468558,0.8159285,0.5843063,0.5660517,0.5354241,0.5822202,0.7459181,0.7652622,0.8479954,0.0659013,0.0502849,0.0818218,0.0274838,0.1459524,0.0834642,0.0850315,0.128529,0.0860519,0.0439028,0.0659402,0.8439948,0.085338,0.5684305,0.361691,0.6597925,0.1597459,0.797988,0.3422797,0.4793662,0.5878555,0.3032694,0.1144017,0.8836738,0.3636986,0.4546272,0.6841879,-2
0.441763,0.7586265,0.5350083,0.3683461,0.4143983,0.4441007,0.9343844,0.57242,0.6128499,0.5625083,0.471978,0.3639137,0.6744472,0.7177807,0.5381786,0.8463786,0.6816623,0.5963452,0.5686053,0.4730519,0.5378357,0.7502212,0.7951314,0.8121486,0.1955692,0.1568991,0.1537463,0.1654313,0.1870024,0.1149774,0.1278688,0.6375259,0.1777586,0.0683942,0.0318921,0.7819684,0.1509163,0.4433704,0.554823,0.3886786,0.4221835,0.7879226,0.4245539,0.1113142,0.6955427,0.2936428,0.5121391,0.7264164,0.2914417,0.3908095,0.5299797,-2
0.2338011,0.4831972,0.4771089,0.1968167,0.4663802,0.3268117,0.8827415,0.4783959,0.7950512,0.6880242,0.5091841,0.2988202,0.4584666,0.7263695,0.7418197,0.780438,0.7803382,0.5684473,0.5186976,0.5075172,0.5343313,0.810634,0.6815185,0.7945668,0.1086359,0.0975319,0.1174038,0.0697608,0.325148,0.0260105,0.1414425,0.1593566,0.1426247,0.0274897,0.0621096,0.8062179,0.0931167,0.417009,0.6185962,0.2683455,0.5275441,0.641175,0.390327,0.4028293,0.8470015,0.1943946,0.4306374,0.5618085,0.4314276,0.4721318,0.5804619,-2
0.2200893,0.7059443,0.4281938,0.1725152,0.4299547,0.2863672,0.8680943,0.4717955,0.8973631,0.7161174,0.5129875,0.640738,0.4924795,0.6298754,0.7247007,0.6920304,0.7317567,0.5797246,0.4499004,0.5687399,0.5307017,0.7605686,0.7852484,0.8515139,0.0489623,0.0936093,0.0435934,0.123842,0.1687465,0.0405142,0.1264455,0.1128404,0.0635121,0.0054307,0.0881282,0.7459251,0.1126891,0.5451858,0.4338533,0.4773356,0.3356815,0.7206459,0.4502882,0.4215803,0.7245196,0.2564074,0.324844,0.616376,0.2230727,0.6699069,0.4610892,-2
0.1606716,0.5413071,0.6471006,0.0378782,0.390561,0.1245892,0.7830878,0.4504385,0.8686743,0.874709,0.8035172,0.4808045,0.4880459,0.8818192,0.9035892,0.8899097,0.7301916,0.5147422,0.5648186,0.5490302,0.6473972,0.7172071,0.7969658,0.8444675,-0.0501779,0.1397466,0.01915,0.0042268,0.0874152,0.0140871,0.0626292,0.0959245,0.0219808,0.0183404,0.0478867,0.8785025,0.0531187,0.8432739,0.1209858,0.6339989,0.321414,0.8503381,0.3399932,0.4495319,0.5373879,0.3017042,0.3241923,0.858328,0.3559861,0.4672785,0.4414304,-2
0.2094246,0.4766962,0.4709064,0.1425754,0.4710461,0.2600783,0.8571748,0.4613334,0.878435,0.7255373,0.5285464,0.3798044,0.3827922,0.7793101,0.8237842,0.8693229,0.7706119,0.6080527,0.4808266,0.552822,0.5458813,0.7329405,0.730314,0.8443265,0.118259,0.0306378,0.1357254,0.0567713,0.1215939,0.0634816,0.1154724,0.1783838,0.1251825,0.0122618,0.0750541,0.7682065,0.1950239,0.4979261,0.5250504,0.4113021,0.2556064,0.7918639,0.455862,0.3783665,0.6839634,0.2745623,0.3461766,0.786094,0.2668456,0.4200179,0.6313094,-2
0.4478572,0.682499,0.5898975,0.3094076,0.324731,0.4026451,0.9478765,0.4116587,0.5646034,0.7399896,0.486239,0.2388823,0.4340878,0.8953665,0.593979,0.6570913,0.6962164,0.5827347,0.5888443,0.5544309,0.5920099,0.8209629,0.8545259,0.8054722,0.2098326,0.3979323,0.3537138,0.3579255,0.306455,0.157381,0.1007919,0.3394613,0.1446666,0.0939547,0.034192,0.606644,0.1509101,0.3464286,0.6998423,0.2801249,0.4616985,0.6363915,0.4069361,0.2902254,0.6869613,0.2634317,0.4394943,0.6960321,0.529382,0.3633565,0.5751939,-2
0.0951597,0.271988,0.5315251,0.0302686,0.3271139,0.1488559,0.7567742,0.4464321,0.7440392,0.8263624,0.7312115,0.4651801,0.4229472,0.8748938,0.8068035,0.8467944,0.7726559,0.5393965,0.5826302,0.6010297,0.6577704,0.7305356,0.7293881,0.8255795,-0.0181603,0.160808,0.0635281,0.0842086,0.1483157,0.0093286,0.0426434,0.0844006,0.0368773,0.0712953,0.0536723,0.8642587,0.0636175,0.7308687,0.1737029,0.7350622,0.2391356,0.7990421,0.3334383,0.4883106,0.4670694,0.3196665,0.1874161,0.9223971,0.3839422,0.4523613,0.5314142,-2
0.2688423,0.7528667,0.3484873,0.2408678,0.5316351,0.3328783,0.8884542,0.5806431,0.7722727,0.7025243,0.5483444,0.3083768,0.583127,0.6439774,0.5190372,0.7983332,0.766453,0.5452537,0.5684665,0.5267031,0.5425511,0.7158571,0.7318996,0.8101304,0.1032803,0.116602,0.0361286,0.0456439,0.1709953,0.1790431,0.1500254,0.2126748,0.0607519,0.0421837,0.0315523,0.8005769,0.0490156,0.4048225,0.5715755,0.3944089,0.4105228,0.7883007,0.2846833,0.4202828,0.7295946,0.2593189,0.3878174,0.7043482,0.2865104,0.3670592,0.6456876,-2
0.2010451,0.6690925,0.3823842,0.0540189,0.4367451,0.2560338,0.8642142,0.5897151,0.9408934,0.6670956,0.550527,0.1567831,0.3591225,0.8246082,0.837038,0.8425483,0.7341998,0.5128297,0.5471821,0.5536197,0.5885746,0.7531616,0.7331308,0.8100508,0.027872,0.2304269,0.0485743,0.0803175,0.0654498,0.0399064,0.0659156,0.1188425,0.0293058,0.0564531,0.0237841,0.8220274,0.0648811,0.5816227,0.3829625,0.4795382,0.334804,0.9658145,0.2792518,0.477315,0.6036653,0.2729903,0.2348964,0.8764629,0.1819509,0.6238604,0.450593,-2
0.2132334,0.3658139,0.5757722,0.2479364,0.5941837,0.2681672,0.8221917,0.3638935,0.6852083,0.8120656,0.8345041,0.5563572,0.6075298,0.6904224,0.5743503,0.8861194,0.7805171,0.6179477,0.5082261,0.5371786,0.5972565,0.7029258,0.7596906,0.8541089,0.0241751,0.082912,0.1334804,0.0364018,0.4344545,0.061752,0.1006534,0.1580686,0.2157313,0.0555477,0.1262994,0.8268377,0.0781549,0.6103438,0.4091193,0.4499152,0.4130464,0.6760579,0.4049791,0.2720828,0.7035542,0.2885251,0.3970923,0.8286273,0.3052829,0.4244016,0.5991732,-2
0.1903804,0.3391235,0.3793763,0.1256292,0.4843882,0.2479449,0.8146571,0.4361042,0.7539729,0.861316,0.4810674,0.6990924,0.6019314,0.6722188,0.8893356,0.7760751,0.7119568,0.5330146,0.4554411,0.5778325,0.6597651,0.7085559,0.7351121,0.7870472,0.0842338,0.2837271,0.0570427,0.0129956,0.1205514,0.0205919,0.1308647,0.1974589,0.0388822,0.0531379,0.0710343,0.8549345,0.1424593,0.4157463,0.5454531,0.5610079,0.1038528,0.76899,0.3524719,0.561838,0.6610328,0.2801141,0.0560306,0.8982048,0.3739081,0.4823481,0.4010165,-2
0.5232719,0.8534215,0.3941658,0.4807046,0.3369459,0.5310563,0.9681808,0.4660485,0.5302734,0.6259068,0.3664377,0.4874392,0.4181868,0.7042099,0.4696772,0.6527964,0.6555844,0.639639,0.6585645,0.5489534,0.673782,0.7996926,0.8476649,0.8787846,0.3000424,0.1602505,0.1196837,0.4420331,0.1450843,0.343032,0.1526839,0.2884833,0.190624,0.0713484,0.1598651,0.576126,0.2031023,0.2005121,0.8521039,0.1954661,0.5201695,0.3763194,0.656449,0.3117179,0.6649884,0.1955111,0.5185739,0.7159103,0.3657988,0.3593438,0.8255646,-2
0.1858098,0.4177627,0.441785,0.1766526,0.4409443,0.2317671,0.82372,0.4098387,0.6163028,0.7745561,0.6965954,0.4947463,0.4006022,0.7942221,0.7365029,0.8366746,0.802099,0.6438297,0.6149739,0.5660728,0.6750411,0.7026177,0.7161385,0.8641665,0.1400224,0.223934,0.1566279,0.2148577,0.3474482,0.1289506,0.1000583,0.0867302,0.110385,0.0464237,0.0596227,0.7994052,0.1076326,0.5247548,0.3889901,0.644402,0.2487982,0.7133152,0.3871384,0.4120136,0.5269768,0.293135,0.2897614,0.8656096,0.3969456,0.4334982,0.4616862,-2
0.3937718,0.4824887,0.5399543,0.4018901,0.3827378,0.4046673,0.8636601,0.4415525,0.5068211,0.6531792,0.6665477,0.5231783,0.5895395,0.9393599,0.6541576,0.730084,0.7612521,0.6863179,0.616954,0.4716994,0.5971683,0.7150745,0.7577352,0.8747684,0.2303529,0.2883789,0.3883465,0.0979183,0.171047,0.3214855,0.1005395,0.2026104,0.1368102,0.0563375,0.055715,0.6674762,0.1209218,0.5477294,0.3964284,0.5638626,0.3768232,0.6424683,0.4540678,0.3720391,0.4047063,0.3185243,0.4163539,0.8780807,0.3688473,0.3191061,0.6241789,-2
0.2657952,0.7129511,0.6369567,0.1728052,0.4427238,0.2762561,0.9012103,0.4114517,0.8220437,0.7908925,0.4474369,0.4664487,0.4611846,0.5724814,0.8280868,0.8781805,0.6942976,0.5596345,0.4780582,0.4850626,0.5310855,0.7027931,0.8416895,0.8594432,0.0740003,0.0531757,0.0827638,0.0393845,0.0984661,0.0323238,0.0407698,0.2943756,0.1525413,0.0491197,0.0614908,0.8545932,0.1828181,0.5632736,0.4929687,0.3747099,0.4037608,0.6209807,0.3689854,0.5429615,0.6868382,0.2328763,0.5190232,0.6776586,0.2606994,0.45527,0.7017971,-2
0.253607,0.5556648,0.3484973,0.3050174,0.4934735,0.3247894,0.8450046,0.4393475,0.6378713,0.8369068,0.6340787,0.5698067,0.4956876,0.6507298,0.6276898,0.7380836,0.7746016,0.6105582,0.6225801,0.5748347,0.6246073,0.7700659,0.7790735,0.8347973,0.1053507,0.1294983,0.0984909,0.1647144,0.2000413,0.091888,0.1207849,0.1865313,0.1726592,0.0281138,0.0391709,0.7554337,0.117697,0.4214827,0.5300407,0.5334887,0.2607073,0.6936359,0.3692685,0.4636834,0.6247704,0.2545461,0.3098193,0.7812248,0.4169811,0.4438323,0.572333,-2
0.1286774,0.3527787,0.5937747,0.0565486,0.5498178,0.1448115,0.7662738,0.425439,0.7799852,0.8042752,0.7679535,0.3871443,0.2983795,0.6548049,0.8440756,0.8322623,0.841779,0.6667028,0.6104908,0.5397612,0.592586,0.6794648,0.6651421,0.8331449,-0.0018893,0.0937046,0.0690149,0.0706759,0.0743188,0.0045557,0.1293519,0.087685,0.0635194,0.1856011,0.0688679,0.7964936,0.0937874,0.7183601,0.2311467,0.5746488,0.4544256,0.714938,0.3799194,0.3761815,0.6019825,0.2780563,0.2389634,0.8007671,0.3676494,0.546455,0.6032084,-2
0.3823453,0.8581945,0.3137907,0.228241,0.4857314,0.4046673,0.9301574,0.5824918,0.6316159,0.6600437,0.4174667,0.2081788,0.4385866,0.7619586,0.601373,0.8129584,0.7302114,0.5182172,0.5231919,0.4773633,0.5761184,0.805875,0.8097846,0.8180981,0.1742881,0.3235577,0.1521805,0.1570117,0.2208568,0.0654668,0.1071539,0.2133052,0.1586487,0.0746696,0.0427773,0.7842296,0.1160128,0.2960547,0.6389813,0.4908664,0.2972658,0.7112979,0.3593264,0.3588975,0.6175616,0.2709064,0.3641352,0.8393478,0.3841316,0.3181852,0.7261013,-2
0.3076923,0.5180253,0.6341461,0.3201954,0.4220921,0.3338894,0.8502089,0.4501374,0.616946,0.6737515,0.6416492,0.5385037,0.5904447,0.5600564,0.5888167,0.7898663,0.7262517,0.6079772,0.5840353,0.5377934,0.6546411,0.7824877,0.8137281,0.8096433,0.0971456,0.2002102,0.0372434,0.1693143,0.0971995,0.1486229,0.0803829,0.0901932,0.1858422,0.0983956,0.0754611,0.7803258,0.1047846,0.5857944,0.4077455,0.4767348,0.4194146,0.708356,0.3636841,0.349572,0.6166165,0.2901463,0.3765689,0.7461976,0.4255721,0.3060423,0.745129,-2
0.4912778,0.6335924,0.5216556,0.4254772,0.3684272,0.4056784,0.8893729,0.4785121,0.4919798,0.6213552,0.558457,0.4614323,0.5898648,0.8818794,0.6201223,0.7115992,0.7461714,0.659547,0.6460652,0.5054777,0.6051709,0.7667806,0.7759266,0.8642897,0.3742923,0.286751,0.19388,0.1818892,0.2481862,0.4635169,0.13454,0.1809069,0.1169674,0.065193,0.0826784,0.6366213,0.1476175,0.5104091,0.4543771,0.480392,0.4751535,0.6094492,0.441488,0.3436732,0.4791717,0.3032081,0.3988951,0.8190074,0.4242811,0.2981278,0.6802864,-2
0.2033304,0.6214129,0.5161498,0.0571461,0.5105467,0.185256,0.8329107,0.5009354,0.8203088,0.7184522,0.6607762,0.301895,0.4020847,0.8957356,0.7000713,0.7778107,0.7390344,0.5443474,0.5504682,0.5462897,0.6224408,0.7649068,0.7862569,0.828576,0.0878016,0.234351,0.0573386,0.2130099,0.1895195,0.0404423,0.1092684,0.1788985,0.0301732,0.0384531,0.0416381,0.6444827,0.0595826,0.6362641,0.3263372,0.5308507,0.3115529,0.9099077,0.3824162,0.4198453,0.5293282,0.2575634,0.2812379,0.8482964,0.3860013,0.429586,0.5679874,-2
0.3495894,0.9014495,0.5977615,0.1913353,0.4485687,0.3146783,0.9087675,0.4968839,0.8630952,0.6773111,0.5225118,0.4137135,0.4625628,0.8152361,0.6637409,0.7420028,0.6618257,0.5290828,0.5158699,0.5274068,0.5725362,0.8009981,0.7914801,0.8646998,0.0994438,0.3390542,0.1510367,0.1708072,0.1520667,0.1480934,0.0531408,0.1747639,0.0577401,0.0840398,0.0525996,0.7414077,0.1055656,0.5872482,0.4609977,0.2920385,0.5469116,0.7203462,0.5042235,0.2259041,0.7615837,0.2573664,0.2919975,0.7160099,0.4192805,0.4258122,0.7016981,-2
0.2642717,0.4708708,0.5913116,0.226447,0.4317102,0.3146783,0.8184246,0.4186326,0.6985888,0.7374105,0.6860288,0.5352366,0.5367348,0.797714,0.6693517,0.8191023,0.8124969,0.6002808,0.5236531,0.5294997,0.617502,0.7367077,0.7685737,0.884075,0.1335248,0.2030735,0.0930124,0.0675763,0.1035621,0.152777,0.1241089,0.1975346,0.0459932,0.0445834,0.0445099,0.7215411,0.0904864,0.6664199,0.295755,0.6158174,0.2518668,0.8061308,0.3522658,0.4441756,0.5166988,0.2926573,0.3086249,0.8610291,0.3369898,0.5226248,0.4716051,-2
0.31531,0.6590925,0.5175671,0.1614319,0.5882316,0.3227672,0.8878785,0.5381378,0.7719397,0.6780569,0.488488,0.2833352,0.3934402,0.6276608,0.6794858,0.7616603,0.6692337,0.6131812,0.5847895,0.5614367,0.6808558,0.8294861,0.830166,0.8248354,0.2317418,0.3037943,0.0929095,0.3078302,0.1381521,0.0399459,0.1848829,0.139616,0.0874132,0.0775914,0.0852839,0.6367028,0.1081522,0.5643027,0.4295866,0.5033347,0.2365831,0.7979195,0.4424439,0.3879065,0.6392427,0.2815369,0.2938731,0.8148475,0.3186445,0.4070782,0.6562955,-2
0.2452275,0.5564158,0.5675373,0.1584501,0.4291313,0.3632117,0.8441933,0.4849188,0.7050905,0.7054096,0.6464476,0.4871803,0.5378364,0.7957771,0.7139423,0.827715,0.7553235,0.5415146,0.5522943,0.5795196,0.6338607,0.7620885,0.7939801,0.8659348,0.0508328,0.3257449,0.0608838,0.1590335,0.1697061,0.026196,0.0786088,0.2268398,0.0455537,0.0192002,0.0652434,0.7906832,0.0937795,0.6304054,0.3308684,0.5798442,0.3137767,0.7591712,0.3488407,0.3967921,0.5677067,0.3184363,0.2766139,0.8592737,0.3049375,0.4760131,0.4828532,-2
0.3137864,0.5030506,0.55125,0.2916585,0.5376349,0.3237783,0.8607503,0.4176982,0.5926157,0.7285215,0.5338837,0.5728232,0.7089854,0.9376114,0.7871009,0.7832515,0.7030348,0.5590263,0.5910026,0.5430956,0.5904103,0.7323396,0.7601755,0.7884298,0.216593,0.2492907,0.1233549,0.124973,0.3449818,0.1929528,0.1165073,0.35564,0.1355988,0.0900478,0.0431195,0.7175298,0.1455698,0.5091837,0.5179682,0.3916975,0.3904531,0.6154606,0.529924,0.3307883,0.6677176,0.2073077,0.5892223,0.6465692,0.5407296,0.2114816,0.7865675,-2
0.2383717,0.547492,0.3502116,0.2261793,0.4734518,0.3217561,0.8310656,0.488679,0.6580381,0.734741,0.6529876,0.5050826,0.4252673,0.7138958,0.6373918,0.8253001,0.7687498,0.6357191,0.6111829,0.503638,0.631421,0.7436893,0.7746118,0.7443039,0.1037196,0.2302109,0.0838782,0.1402727,0.1274015,0.1458675,0.2185649,0.1333439,0.0972376,0.0363249,0.0801635,0.6202109,0.1164676,0.4249303,0.5115188,0.5232875,0.348209,0.6780119,0.3926939,0.4091213,0.5509934,0.2517314,0.4063321,0.7735263,0.4164277,0.3427033,0.6749493,-2
0.2246599,0.342136,0.4743795,0.292467,0.440227,0.2641227,0.8265792,0.3415985,0.5805116,0.813342,0.7394167,0.6472215,0.5457566,0.6473572,0.6221721,0.8729829,0.7023998,0.6207794,0.6402936,0.5673458,0.639396,0.7320708,0.8211703,0.8641039,0.0938073,0.1228478,0.1474224,0.1194746,0.3032361,0.1581758,0.1040812,0.2626767,0.2072127,0.1143051,0.0969941,0.760092,0.1556013,0.4442424,0.5322401,0.5087195,0.2444901,0.7365502,0.4005546,0.3760319,0.5794464,0.2805689,0.306458,0.8830645,0.3698352,0.3766301,0.6667615,-2
0.1568627,0.3817769,0.3794291,0.0973015,0.3985843,0.203456,0.7810807,0.4056035,0.6865727,0.9132738,0.6583787,0.5864943,0.4794134,0.8432943,0.8513101,0.8418676,0.7842071,0.5706003,0.6127385,0.5722989,0.6138221,0.6619647,0.7110045,0.7845045,0.0759556,0.2207436,0.0872068,0.0964957,0.144825,0.0155458,0.1339541,0.140919,0.0640782,0.0415289,0.0796977,0.7331003,0.0897203,0.5287596,0.3890954,0.6822314,0.1425645,0.7168763,0.3757901,0.5403959,0.4643192,0.3083939,0.2234783,0.887265,0.3824847,0.4848277,0.4657863,-2
0.5065131,0.7998382,0.5472974,0.3730224,0.4369233,0.4410673,0.9377424,0.5632243,0.6131383,0.5460002,0.4617882,0.2999299,0.5667232,0.6922659,0.4457525,0.7985686,0.6998842,0.5514625,0.6775656,0.4952021,0.613014,0.8204256,0.7723229,0.7705561,0.2463233,0.3702675,0.1202645,0.2986292,0.1467816,0.2491582,0.2407248,0.2179225,0.1999128,0.0627587,0.0309106,0.54462,0.0623908,0.4894397,0.521781,0.4256879,0.3499424,0.7096403,0.4473949,0.324581,0.5616411,0.3195995,0.3093714,0.9285783,0.2558612,0.3585481,0.5866354,-2
0.2429422,0.3662215,0.5565951,0.171033,0.4359332,0.2449116,0.7839044,0.4890445,0.7148102,0.7445992,0.7239292,0.4928056,0.5442601,0.7999493,0.7140949,0.8199366,0.7564075,0.5699964,0.5240537,0.5159943,0.6331446,0.7880998,0.8043501,0.8244941,0.0860909,0.1617843,0.1638242,0.1067807,0.1795355,0.0414911,0.0725639,0.1574862,0.0456901,0.0511703,0.0326124,0.8053013,0.0644276,0.6933515,0.264966,0.589126,0.3158613,0.822536,0.4046351,0.3084368,0.5744035,0.290164,0.328348,0.8886868,0.3892605,0.3848217,0.5026571,-2
0.2132334,0.6464396,0.4659089,0.1808737,0.49474,0.2752449,0.8583923,0.4978465,0.7837662,0.7528117,0.5960917,0.4489563,0.4637073,0.6648534,0.6063932,0.7407175,0.7011016,0.6357352,0.5798359,0.5530373,0.5478564,0.7319571,0.7704862,0.8803389,0.0893427,0.0879992,0.0719041,0.1381534,0.0576202,0.213298,0.0608137,0.142348,0.0676864,0.0688219,0.0665273,0.7363307,0.0889245,0.5331299,0.4708405,0.3969539,0.430384,0.7868448,0.3528773,0.4190281,0.6012726,0.2693269,0.3571766,0.7692597,0.2724261,0.4908698,0.6603126,-2
0.2299922,0.4247175,0.5065141,0.1586407,0.3827955,0.2863672,0.8367893,0.4049973,0.6935023,0.7531368,0.5819827,0.3849217,0.5136012,0.7995755,0.8260574,0.8941658,0.7575481,0.6246854,0.643086,0.5489558,0.618165,0.6952689,0.671128,0.7425074,0.0856003,0.3555273,0.1626125,0.0769556,0.2565408,0.09052,0.2271086,0.2505953,0.0780596,0.1127058,0.066665,0.6503097,0.0936299,0.4882213,0.4999864,0.4401198,0.4371584,0.5786926,0.4655694,0.3692856,0.6093738,0.2626347,0.3721159,0.7746999,0.3951222,0.3908959,0.7301569,-2
0.2711276,0.4928316,0.5114586,0.208564,0.561985,0.2904116,0.857365,0.4443917,0.7648404,0.7164314,0.5991594,0.4569982,0.4215637,0.6294431,0.6479845,0.6782034,0.7736216,0.6925166,0.6151843,0.6108882,0.5842052,0.7239317,0.725108,0.8407765,0.1825241,0.0753803,0.082997,0.3100021,0.1507127,0.1896817,0.133805,0.1781207,0.0585848,0.0694744,0.0792853,0.6770299,0.1151075,0.5444192,0.4344687,0.4743981,0.4193021,0.6074019,0.547375,0.2230898,0.7385575,0.2380826,0.3868985,0.6347247,0.448145,0.4357754,0.6826533,-2
0.2109481,0.6244797,0.4743181,0.1450326,0.5729778,0.2570449,0.8533383,0.5258876,0.7615813,0.6965054,0.623007,0.3347948,0.470576,0.804718,0.6954596,0.8690441,0.7624651,0.5954333,0.5441743,0.5322658,0.5612198,0.7219124,0.8071174,0.8193572,0.0787775,0.159001,0.0622591,0.1024127,0.2430109,0.1201994,0.0593212,0.1147209,0.1094163,0.0386931,0.049257,0.8213677,0.0729147,0.5830949,0.3643972,0.5764031,0.2308359,0.9609129,0.3257388,0.364644,0.5062782,0.3379024,0.1858038,0.9236033,0.3020992,0.3741268,0.5451465,-2
0.3145482,0.7311324,0.4214909,0.2149858,0.3902603,0.3268117,0.8779284,0.5070155,0.6874927,0.6676936,0.5628938,0.3145113,0.4930623,0.6485599,0.6287748,0.7753578,0.7728806,0.6249652,0.6083235,0.5586373,0.5865405,0.7530128,0.7510691,0.902593,0.2495446,0.2139636,0.0812295,0.3386829,0.2553159,0.131268,0.1014271,0.1856634,0.0821642,0.0459863,0.0521782,0.5916124,0.0790612,0.5050182,0.46651,0.443008,0.4668632,0.6680654,0.4783516,0.183274,0.7587504,0.2340865,0.3845324,0.7242027,0.3744038,0.5992967,0.5127556,-2
0.2856011,0.5064258,0.6282322,0.1922261,0.4115284,0.2833338,0.827163,0.4441847,0.6423623,0.7290692,0.6950189,0.4625526,0.4904123,0.7640897,0.7273382,0.811798,0.771265,0.5524279,0.5278872,0.5431128,0.6338512,0.7812615,0.7620303,0.82323,0.0789214,0.2881156,0.131918,0.1804089,0.1838029,0.0952545,0.1043429,0.1540007,0.1821636,0.0622129,0.0963523,0.715322,0.0951866,0.6198368,0.3502732,0.5615319,0.3250994,0.7482404,0.3689446,0.365155,0.5378662,0.3529444,0.1976933,0.8162989,0.4294053,0.4345545,0.4957793,-2
0.3221659,0.5720611,0.5524714,0.2434956,0.3055451,0.348045,0.8775446,0.4940126,0.6369353,0.6996474,0.5495348,0.4009431,0.4979048,0.7053784,0.5524037,0.7232277,0.6798591,0.5505811,0.5442876,0.6029647,0.6799663,0.7435894,0.7951614,0.8823411,0.1444135,0.3316747,0.1473412,0.299185,0.1929951,0.1581973,0.0583279,0.3730572,0.1063531,0.0731693,0.0727245,0.6817988,0.1008367,0.5517245,0.3861575,0.5872187,0.3059083,0.7573546,0.3356698,0.4623482,0.4699431,0.3207124,0.3489949,0.7695396,0.3631197,0.4290948,0.574175,-2
0.3876777,0.5740605,0.6517528,0.4537775,0.4066024,0.4309562,0.8934779,0.3918408,0.5201613,0.7207734,0.7332234,0.5380687,0.6161837,0.8032165,0.5823948,0.736669,0.7708311,0.673072,0.6548957,0.4497514,0.5458344,0.8376572,0.8119286,0.8284131,0.0938099,0.1742202,0.2460572,0.0532653,0.3034244,0.2324096,0.1042662,0.2049565,0.2359504,0.0401928,0.0931814,0.7797644,0.187512,0.5533376,0.4495328,0.4729776,0.3481151,0.7493526,0.3872442,0.3505725,0.5777124,0.2788225,0.4864858,0.6859574,0.4958805,0.2370448,0.7412104,-2
0.4242424,0.6646109,0.6118034,0.314645,0.662639,0.5502674,0.7890062,0.4098627,0.459772,0.8002198,0.7248825,0.5118075,0.456743,0.5980495,0.5333539,0.6253626,0.6817051,0.4802067,0.5096125,0.4733421,0.5978226,0.786217,0.7287232,0.7208965,0.2158928,0.1818516,0.2376856,0.1765148,0.7565291,0.0943295,0.2772743,0.4827892,0.2512509,0.0430115,0.0385546,0.5597751,0.2404711,0.4996425,0.4200199,0.6506847,0.3356603,0.5417812,0.4140064,0.3175425,0.6757881,0.2369636,0.4481119,0.6244487,0.5981375,0.3527159,0.6522975,2
0.5826896,1.5168742,0.7368678,0.4325591,0.5295018,0.6028453,1.0184499,0.3931802,0.4645304,0.7234334,0.4686266,0.1746923,0.3119662,0.5561979,0.4815583,0.6036958,0.5893223,0.3998077,0.3949297,0.351576,0.5069141,0.8240596,0.8279101,0.7946757,0.3446713,0.4135024,0.3913964,0.3323677,0.164858,0.0979076,0.2663567,0.30823,0.2436043,0.1015548,0.0449976,0.4413857,0.1733956,0.4723463,0.5314157,0.4458952,0.5091887,0.4106107,0.5260693,0.2085988,0.7595425,0.2204294,0.5566117,0.5903548,0.6415196,0.1883421,0.7922801,2
