@relation arousal

@attribute Zcr numeric
@attribute Energy numeric
@attribute SpectralCentroidSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollOff numeric
@attribute MFCC1 numeric
@attribute MFCC2 numeric
@attribute MFCC3 numeric
@attribute MFCC4 numeric
@attribute MFCC5 numeric
@attribute MFCC6 numeric
@attribute MFCC7 numeric
@attribute MFCC8 numeric
@attribute MFCC9 numeric
@attribute MFCC10 numeric
@attribute MFCC11 numeric
@attribute MFCC12 numeric
@attribute MFCC13 numeric
@attribute MFCC14 numeric
@attribute MFCC15 numeric
@attribute MFCC16 numeric
@attribute MFCC17 numeric
@attribute MFCC18 numeric
@attribute F0 numeric
@attribute ChromaVector1 numeric
@attribute ChromaVector2 numeric
@attribute ChromaVector3 numeric
@attribute ChromaVector4 numeric
@attribute ChromaVector5 numeric
@attribute ChromaVector6 numeric
@attribute ChromaVector7 numeric
@attribute ChromaVector8 numeric
@attribute ChromaVector9 numeric
@attribute ChromaVector10 numeric
@attribute ChromaVector11 numeric
@attribute ChromaVector12 numeric
@attribute LPC1 numeric
@attribute LPC2 numeric
@attribute LPC3 numeric
@attribute LPC4 numeric
@attribute LPC5 numeric
@attribute LPC6 numeric
@attribute LPC7 numeric
@attribute LPC8 numeric
@attribute LPC9 numeric
@attribute LPC10 numeric
@attribute LPC11 numeric
@attribute LPC12 numeric
@attribute LPC13 numeric
@attribute LPC14 numeric
@attribute arousal {-2,-1,0,1,2}

@data
0.7266633,1.7192011,0.734899,0.643717,0.6152586,0.8677566,1.0406821,0.3011712,0.2924563,0.6521953,0.5168988,0.3983099,0.4239431,0.538188,0.4644474,0.458215,0.5862689,0.6402883,0.639903,0.5501862,0.4859449,0.7270546,0.7886101,0.71075,0.3550117,0.200157,0.4988582,0.3383897,0.4901243,0.2208259,0.2870059,0.2538266,0.3004293,0.0850532,0.1367641,0.3740325,0.3705817,0.3855793,0.6532749,0.3784079,0.545965,0.2427642,0.6127403,0.1846222,0.8227864,0.1388103,0.9186203,0.2635085,0.796236,0.0275865,1.0997279,0
0.5857367,2.2906313,0.6144158,0.4521525,0.5190063,0.5391452,1.0626494,0.3616905,0.3969036,0.5631647,0.3541539,0.1206896,0.2396371,0.4441533,0.4041424,0.4648734,0.5133776,0.5696349,0.6985617,0.6277194,0.5867216,0.7416105,0.774155,0.8484965,0.4827483,0.3345783,0.336738,0.4570898,0.4672131,0.2639421,0.2643313,0.5178093,0.2655142,0.0480955,0.1137901,0.3330474,0.2545456,0.3623158,0.6275625,0.4240943,0.5149423,0.3008932,0.6774661,0.0217489,0.9454751,0.1355283,0.8172259,0.3293042,0.8045942,0.1314863,0.8638502,0
0.5636455,1.8435153,0.7223595,0.3690262,0.5508938,0.4734229,0.9795834,0.268714,0.4646433,0.6692896,0.4496187,0.3220099,0.0964489,0.2503571,0.3191025,0.2911564,0.6339901,0.7311605,0.7538797,0.6647769,0.4667801,0.7877745,0.8286939,0.7925427,0.305453,0.1625238,0.1878209,0.3446242,0.5098417,0.1896707,0.1575586,0.4840869,0.1390753,0.0223833,0.0776378,0.4805678,0.2731165,0.4835327,0.524212,0.4801445,0.4759283,0.1817793,0.7682619,0.1036967,0.8822074,0.2023894,0.6520989,0.1363646,0.905472,0.1163397,1.1636957,0
0.89349,2.2159261,0.8740693,0.5966423,0.4832873,0.90719,1.0840037,0.2101553,0.4588532,0.4902806,0.371327,0.2694581,0.276575,0.4362431,0.3365626,0.4098774,0.5037271,0.5496121,0.6919714,0.6440769,0.5882548,0.7313892,0.7616525,0.8434569,0.7130841,0.1882127,0.2756953,0.4516942,0.4869613,0.265694,0.2674076,0.3835957,0.1832328,0.1496746,0.0860503,0.2809469,0.2961664,0.5595712,0.5333042,0.2976198,0.7132658,0.1047524,0.8876255,-0.156272,1.1660357,0.0162309,1.1282621,0.111544,0.9570029,-0.0635286,1.0677519,0
0.6611515,1.4608097,0.6849161,0.4775026,0.5639178,0.573523,1.0075905,0.2828398,0.3764143,0.6250389,0.4272616,0.2617494,0.2445371,0.531774,0.3651775,0.46601,0.6173737,0.7017095,0.7370981,0.5510895,0.439087,0.758297,0.8026446,0.7555667,0.4249772,0.2231776,0.2734901,0.243394,0.2029994,0.2521502,0.1839956,1.2701528,0.1282733,0.0896111,0.0423603,0.5262668,0.2235363,0.3877721,0.6311962,0.3929491,0.5519737,0.1835631,0.7579186,0.0722346,0.7904058,0.1749896,0.7851557,0.3141804,0.7979503,0.120067,1.0996964,0
0.5331749,2.7595594,0.6679857,0.3484471,0.7298601,0.4370229,1.0633755,0.3108101,0.4312613,0.6267866,0.4419991,0.2018176,0.210929,0.4719137,0.3976002,0.4428479,0.43888,0.4227642,0.5675849,0.5825926,0.62512,0.8072464,0.7436018,0.7941975,0.3713573,0.2863657,0.2978772,0.44462,0.9464622,0.1359365,0.1708312,0.2521423,0.2013223,0.0754822,0.0477902,0.3904589,0.1664727,0.448216,0.5857566,0.3964493,0.4867395,0.3230749,0.7218586,0.0117504,0.9173567,0.154772,0.8776747,0.2322894,0.8485668,0.0502906,0.9940085,0
0.6078279,2.4153656,0.6811864,0.314089,0.5729843,0.5624008,1.0556916,0.3802923,0.5191799,0.5678058,0.4744695,0.0923881,0.1439374,0.6122973,0.5569167,0.5528327,0.5884208,0.5574892,0.6737202,0.5135223,0.4595926,0.7230278,0.7359524,0.7762616,0.4346678,0.2981556,0.1891681,0.2346613,0.2474367,0.1640826,0.2909944,0.3872616,0.0829792,0.1108511,0.0685365,0.4530113,0.2490635,0.4822572,0.5586059,0.3752602,0.5525003,0.2881146,0.7923364,-0.0453221,0.9256433,0.1262915,0.7531858,0.2683713,1.0062568,-0.0238214,1.1501882,0
0.5598367,1.8261539,0.737576,0.4883118,0.5387701,0.5533008,1.0464191,0.2126319,0.3401977,0.5541791,0.3848783,0.2558551,0.1924057,0.3742023,0.3198644,0.3119601,0.496106,0.6649719,0.815719,0.7509845,0.5861889,0.7516704,0.8323051,0.8273493,0.2820599,0.2292199,0.1965846,0.4339123,0.5085641,0.2784339,0.1876039,0.4314572,0.1522617,0.0705379,0.0223898,0.3487549,0.4406716,0.3720611,0.6887512,0.3025693,0.6113211,0.0682751,0.9338712,-0.174412,1.1278349,0.0380834,1.0990497,0.0546655,0.986086,0.0487314,0.937976,0
0.6002102,1.6845568,0.6073031,0.541822,0.616496,0.5472341,1.0053246,0.2161335,0.2750162,0.5572037,0.5122587,0.3450777,-0.0345033,0.1760813,0.1034452,0.3317459,0.6871424,0.7948087,0.851705,0.5692796,0.5165399,0.7740349,0.9156602,0.8157517,0.2883648,0.1964581,0.1906192,0.3453072,0.3090191,0.1971526,0.2899048,0.3310108,0.2159379,0.0454432,0.0697363,0.3102338,0.3274668,0.3295885,0.6707751,0.4181196,0.4470616,0.311176,0.7217607,0.0922574,0.8252672,0.1381747,0.767248,0.3177631,0.8420572,0.1296871,0.9154948,0
0.6085897,2.2214252,0.699636,0.5080887,0.4707165,0.5603786,1.0096212,0.2997342,0.2817806,0.5985579,0.5977336,0.3703936,0.3371553,0.4979622,0.3866144,0.4633818,0.5955748,0.638237,0.6627825,0.5151827,0.4239114,0.7260132,0.7893805,0.7622955,0.3916787,0.2632708,0.2661828,0.1848922,0.4236057,0.3334625,0.229524,0.4565479,0.1554036,0.0739774,0.1137525,0.5984157,0.3584803,0.3979631,0.5917546,0.4399379,0.5615264,0.2246082,0.7041359,-0.0190068,0.9258969,0.1383162,1.0646554,0.0617209,0.9002876,0.0914902,0.9876163,0
0.7533251,2.2910163,0.7568746,0.4945102,0.6420544,0.7838343,1.0677138,0.3036958,0.4165057,0.5599417,0.4237354,0.2860628,0.2067485,0.4402487,0.419559,0.4219372,0.5264464,0.54355,0.6075654,0.6576932,0.6031661,0.8274313,0.7355169,0.7783805,0.4088213,0.1867715,0.2604413,0.4859071,0.1819109,0.2000535,0.1879937,0.3466811,0.1907241,0.0764775,0.0770388,0.3580243,0.2868896,0.4741154,0.5579776,0.4222708,0.4690245,0.3878791,0.633665,0.1654717,0.7306455,0.2190932,0.7342959,0.2082542,0.8829198,0.1031653,0.9941619,0
0.6276338,1.7257705,0.7366055,0.425766,0.4609805,0.5260007,1.003681,0.3111128,0.4216235,0.6259868,0.5031184,0.2030558,0.1787401,0.4770807,0.3922023,0.4474532,0.629159,0.6509343,0.5942427,0.6079711,0.6172759,0.897668,0.7724339,0.7047848,0.4652349,0.1285933,0.4014737,0.4929774,0.1260305,0.0873888,0.1833762,0.7138127,0.2008074,0.1059979,0.0531688,0.4518958,0.2716103,0.425361,0.6281859,0.2938998,0.7035094,0.1167623,0.8173766,-0.0806148,1.0156256,0.0661125,1.1012585,0.0796291,0.8782828,0.1577058,1.1100878,0
0.6276338,1.4445687,0.7121275,0.5460926,0.4371536,0.6240786,1.055767,0.241561,0.3594969,0.6031679,0.3714629,0.1286591,0.2626271,0.4998588,0.4888567,0.4785703,0.5635355,0.4947328,0.6050399,0.6543549,0.5444175,0.7724001,0.7960859,0.7708977,0.5571618,0.3516375,0.2088627,0.4775967,0.8827529,0.2555299,0.1837226,1.1219579,0.2979789,0.1244923,0.1622224,0.4594291,0.4653793,0.3568905,0.7068186,0.2396052,0.7955023,-0.0165734,0.8384081,-0.0965552,1.0835886,0.0843936,1.004336,0.0343571,1.0162507,0.0592701,1.0006715,0
0.9361488,2.1429141,0.9359548,0.7467796,0.5418687,1.0669457,1.0764809,0.2127292,0.258383,0.4959176,0.4245042,0.2804629,0.2982571,0.3123886,0.3103864,0.587501,0.6543735,0.7080004,0.617479,0.5343387,0.4811943,0.8208278,0.8818676,0.7538259,0.5355438,0.3982047,0.2311209,0.3844901,0.2943128,0.3210062,0.3365769,0.2810129,0.3141668,0.1364279,0.090955,0.2889909,0.3603359,0.5429133,0.5032972,0.430775,0.6315925,0.0528704,0.8905168,-0.228826,1.0993928,0.0920763,1.2657764,0.014374,0.7306132,0.1729484,0.9738877,0
0.4295748,1.8924016,0.560971,0.3100336,0.6845869,0.3723117,0.9819779,0.4205473,0.425876,0.6734032,0.5065381,0.2408399,0.3102759,0.6375579,0.4725563,0.4892259,0.5800557,0.5615907,0.5651,0.5365891,0.5133643,0.7563938,0.7142096,0.7504219,0.343064,0.1807295,0.1916548,0.2996487,0.548454,0.1399184,0.2415115,0.3897508,0.1076566,0.0717308,0.0997553,0.5706119,0.2207049,0.3615086,0.6020826,0.4394488,0.6170939,0.090318,0.7983473,-0.0098093,0.9032074,0.1442117,0.8852577,0.2563025,0.7463426,0.1881316,1.026017,0
0.8355958,2.4430669,0.9542408,0.6312308,0.4969123,0.7373232,1.0755281,0.2236193,0.4637211,0.466243,0.4336038,0.3632853,0.2645679,0.4358542,0.318724,0.4127963,0.6585265,0.6318709,0.7130076,0.5092186,0.4059862,0.7693239,0.775795,0.8361449,0.4634625,0.2784726,0.1587424,0.2742009,0.2308422,0.411085,0.2547571,0.3071162,0.14169,0.037849,0.098298,0.32386,0.2898512,0.5931834,0.5070598,0.3225009,0.6216344,0.2517468,0.731486,0.1044989,0.9117882,0.1236827,0.774621,0.2773041,0.8214946,0.241435,0.8052366,0
0.5712632,1.8767031,0.7458427,0.3646429,0.6607062,0.654412,0.9848198,0.2735251,0.523979,0.6954878,0.5271311,0.1725953,0.1964689,0.3787282,0.4808085,0.5658859,0.5986938,0.655587,0.6315123,0.5623297,0.500931,0.7581909,0.7165573,0.8158836,0.5410603,0.2151128,0.1930959,0.2932017,0.4777167,0.1497728,0.2311873,0.463542,0.1468227,0.1731067,0.1444569,0.4834409,0.2416993,0.5143728,0.551972,0.3908975,0.512997,0.2622235,0.7372666,-0.0813576,0.9905678,0.1543515,0.9047961,0.2235407,0.8076451,0.1783909,0.932047,0
0.9879489,1.6178419,0.9759352,0.6429567,0.5291287,1.0254901,1.0668589,0.2612014,0.3806328,0.4294021,0.2990339,0.198908,0.4332796,0.6071903,0.4201479,0.623511,0.7336783,0.6511865,0.5969044,0.4903179,0.5498774,0.788233,0.6925952,0.7364739,0.5523931,0.242057,0.3487559,0.4257731,0.293405,0.3072417,0.294479,0.5241057,0.2920176,0.1485461,0.0745927,0.2586238,0.2178678,0.5538348,0.5521544,0.3034848,0.6649198,0.0736509,0.9530339,-0.1912782,1.1025589,0.0455669,1.0373458,0.3390183,0.7277658,0.0841933,0.9812617,0
0.4737572,1.9349775,0.4958459,0.3886072,0.5242722,0.4400562,0.9736233,0.3682846,0.3726494,0.7089753,0.5123042,0.3110495,0.4025511,0.631361,0.4807296,0.5304483,0.569436,0.6153979,0.5511723,0.534355,0.5402464,0.7420802,0.7853416,0.7645004,0.3003008,0.1965291,0.1733266,0.2914095,0.7483596,0.2314798,0.2128092,0.3423686,0.1844297,0.0449411,0.1017799,0.474751,0.186766,0.3040793,0.6624298,0.4744831,0.4181012,0.3511972,0.59657,0.1328146,0.8061798,0.1789598,0.8473675,0.335857,0.6139361,0.2987265,0.8171474,0
0.7716075,1.1793698,0.6263419,0.6331062,0.5091278,0.8212455,1.0166667,0.2562412,0.2941672,0.6129899,0.4319756,0.3696101,0.4503473,0.6069406,0.5270496,0.5593612,0.5180352,0.5888933,0.6901224,0.593394,0.4880006,0.7711956,0.7280709,0.7191828,0.5846456,0.2574267,0.431024,0.3351483,0.4634582,0.2541182,0.2722657,0.872236,0.3142219,0.1177928,0.1331266,0.3557761,0.2972379,0.2781082,0.7896889,0.3009904,0.521712,0.1807651,0.7252828,0.0623605,0.9260723,0.1040438,0.9057284,0.2404444,0.874473,0.0965785,0.953613,0
0.6474397,2.0127362,0.7549394,0.4961668,0.6030387,0.6685676,1.0207619,0.3207335,0.3974972,0.6621537,0.5643803,0.3025053,0.4510555,0.5698227,0.4650905,0.5760356,0.6031623,0.5721861,0.5401645,0.4180667,0.442902,0.7683918,0.7391257,0.7199541,0.3767209,0.2479616,0.2916222,0.2297258,0.289589,0.2896386,0.2987734,0.4698179,0.1912588,0.0669469,0.0997335,0.4610549,0.2328443,0.4138569,0.6648971,0.2963775,0.6140314,0.1810315,0.7258604,-0.0237697,0.9722687,0.1173523,1.0102021,0.2054565,0.9224652,-0.064716,1.1012397,0
0.6459162,1.5166857,0.8880598,0.3650816,0.59727,0.780801,0.9877751,0.3020823,0.5276849,0.5773659,0.4973502,0.2228376,0.268624,0.7719271,0.6485932,0.5927874,0.5687633,0.4685599,0.4342408,0.5504146,0.5232739,0.8428805,0.727891,0.7402697,0.2404816,0.2836591,0.4526139,0.3125997,0.2660085,0.0991687,0.1817088,0.3341306,0.161594,0.108871,0.065305,0.5358573,0.2132986,0.5540017,0.552119,0.2737661,0.6643688,0.1099131,0.931381,-0.0991034,1.0061157,0.0891671,1.0115038,0.1515836,0.8733929,0.0027114,1.1845213,0
0.5354602,1.3888798,0.641246,0.4439319,0.4301645,0.5492563,0.9957092,0.3253203,0.3740367,0.5923627,0.4049723,0.3032326,0.3347643,0.5434036,0.5096265,0.5339122,0.5592191,0.6864649,0.6669074,0.5693432,0.534993,0.8141163,0.8714937,0.7739595,0.3202952,0.3408243,0.2045601,0.3036189,0.2886407,0.221181,0.1848384,0.3859737,0.1944095,0.1143932,0.0728249,0.5124448,0.2949362,0.3592181,0.6565984,0.3738784,0.5606787,0.1983183,0.7498245,0.0328155,0.8916297,0.1264224,0.9930314,0.1633173,0.7645982,0.1969983,1.0191322,0
0.6558191,2.2612275,0.7361828,0.4507272,0.6649566,0.6584564,1.0094697,0.3232758,0.4619861,0.5828919,0.5181644,0.2637408,0.3831961,0.5116534,0.3761968,0.4274212,0.5501636,0.5909432,0.5918584,0.6322483,0.5013802,0.7458975,0.7448609,0.7327233,0.4930154,0.1884816,0.2057858,0.3048389,0.2175282,0.2543661,0.2607324,0.508939,0.1322668,0.0482223,0.067339,0.400443,0.2380037,0.5134529,0.5183166,0.4047046,0.5804244,0.2220238,0.7983372,-0.0814589,0.9967423,0.1374336,0.7579205,0.4665087,0.6136857,0.1175435,1.1353136,0
0.5270808,2.6067177,0.6483514,0.3207595,0.6072041,0.4400562,1.0199881,0.3514368,0.4939365,0.5793638,0.5225907,0.2144189,0.1207988,0.3940988,0.3377021,0.4781848,0.6329576,0.66599,0.5945486,0.5666811,0.4303063,0.7361922,0.8266567,0.770898,0.3848119,0.1836314,0.1211716,0.2622601,0.4236177,0.1345792,0.3459894,0.4659181,0.0865356,0.0801168,0.0213766,0.4176298,0.2267921,0.4450904,0.6063441,0.311473,0.6365291,0.0866838,0.9682192,-0.0951617,0.9297607,0.1433353,0.8177821,0.0690474,1.0596126,-0.0000773,1.1548338,0
0.6542956,1.3322036,0.8243125,0.4798329,0.5591154,0.6695787,0.9661526,0.2833367,0.342818,0.5767099,0.484596,0.2402961,0.2106995,0.4062114,0.3503249,0.5803462,0.7129832,0.748483,0.7109428,0.5415858,0.5012713,0.8225756,0.8674353,0.7101732,0.270236,0.2669183,0.2236019,0.2856464,0.1588342,0.1586047,0.2315356,0.5864964,0.1839582,0.033727,0.0668148,0.4487472,0.2262446,0.5345585,0.4860099,0.5053472,0.4601689,0.274331,0.6702782,0.1168497,0.8294019,0.1269809,1.0214229,0.3360004,0.651169,0.1529868,0.9278774,0
0.7906516,2.3711394,0.7486639,0.6357463,0.5687651,0.7413676,1.1071127,0.2880918,0.2748651,0.4614211,0.3444042,0.2316141,0.3023337,0.4452299,0.3422391,0.4066788,0.5245499,0.6292861,0.6927003,0.5705653,0.5243383,0.7900662,0.8371824,0.8018043,0.5040484,0.3071912,0.2901987,0.4111446,0.2795057,0.5459598,0.349278,0.5104637,0.1728255,0.0878836,0.1271302,0.2684029,0.3602584,0.3984966,0.6424553,0.3419707,0.6221444,0.13371,0.851937,-0.1320992,1.0732326,0.0765663,1.0242209,0.1333649,0.9055563,0.0166768,1.1170181,0
0.4097689,0.2619805,0.5872681,0.2050126,0.6237194,0.600823,0.7166462,0.5285444,0.5960561,0.822205,0.777039,0.5067054,0.4647688,0.7243445,0.6013418,0.6866129,0.7062637,0.5527715,0.6341129,0.5118976,0.5300399,0.7536906,0.7582653,0.7863335,0.0917744,0.1031112,0.1845968,0.0940091,0.3110983,0.069661,0.2422159,0.2644836,0.0805304,0.036142,0.0518597,0.612591,0.1067648,0.6317705,0.2746328,0.7432928,0.2276374,0.6799722,0.4244531,0.2747722,0.5817722,0.2819726,0.3710768,0.8023267,0.4580104,0.429128,0.5538648,-1
0.4303365,0.3927816,0.2826765,0.3100302,0.2587556,0.5634119,0.8599724,0.6659112,0.3919361,0.6398998,0.5292602,0.3052036,0.6555887,0.7985745,0.627952,0.8116218,0.6574431,0.6166383,0.4447232,0.5627749,0.7193442,0.9217735,0.7950642,0.7469794,0.3067831,0.7102372,0.0928564,0.126799,0.1693153,0.0835528,0.1713673,0.2347983,0.1307722,0.032959,0.0214444,0.6927146,0.0645535,0.29251,0.6001557,0.6253334,0.1476127,0.7965551,0.3092857,0.2652662,0.6503961,0.3724336,0.2714763,0.7087789,0.2510351,0.525844,0.5879025,-1
0.5590749,0.4336957,0.6791744,0.3267145,0.393434,0.6483453,0.8434889,0.5321182,0.7250251,0.6498545,0.4837225,0.4037004,0.5596695,0.7633894,0.6215714,0.7781836,0.6857617,0.6041776,0.4120638,0.4936877,0.5175562,0.8382463,0.7831772,0.6973482,0.1643984,0.2740884,0.1184335,0.0608013,0.15719,0.0806196,0.1758317,0.2273444,0.1151913,0.0490507,-0.0034912,0.8309555,0.1891875,0.5776334,0.4774855,0.3708588,0.3510208,0.864143,0.4311874,0.1716858,0.6912501,0.3228771,0.3685811,0.7163502,0.4372614,0.2707734,0.6217343,-1
0.4768042,0.1427697,0.600429,0.18657,0.5124369,0.7676565,0.7775675,0.5648344,0.7180134,0.5896199,0.5385274,0.3304074,0.5027307,0.673243,0.6387114,0.8343316,0.6992565,0.6348473,0.3958948,0.6615485,0.68396,0.8937672,0.7526507,0.7167179,0.152836,0.627212,0.0623461,0.1682787,0.110221,0.0224586,0.2019092,0.2191495,0.1061912,0.0318157,0.0154173,0.6941176,0.0715675,0.609341,0.359268,0.589106,0.1960686,0.9190962,0.393751,0.1930932,0.6355658,0.3695383,0.3256058,0.7034231,0.1380863,0.6293446,0.4619104,-1
0.5346984,0.3147263,0.9488287,0.1886732,0.7020616,0.6746342,0.7531163,0.457319,0.793093,0.7763126,0.6444316,0.3747064,0.4297848,0.7398269,0.6970864,0.7893068,0.6838695,0.5795387,0.5023253,0.4936582,0.5738747,0.7722851,0.7532297,0.693554,0.0306308,0.2203904,0.0882534,0.0827801,0.1552683,0.0523349,0.2589415,0.0971712,0.0729307,0.0573129,0.0124664,0.6252653,0.0908608,0.8685548,0.2191664,0.4366065,0.3985756,0.8072403,0.431885,0.2130387,0.7458482,0.2960587,0.4837705,0.7172831,0.3853365,0.3455713,0.6386425,-1
0.487469,0.3005158,0.6477329,0.2167578,0.4271759,0.5886897,0.8272311,0.4788012,0.9117072,0.5636701,0.4271198,0.5484315,0.3979937,0.750525,0.7560139,0.7898618,0.6387969,0.5734979,0.4186276,0.5696826,0.6238572,0.824316,0.6989912,0.7779912,0.0581199,0.3138799,0.0509242,0.0885219,0.1164533,0.0377358,0.2471883,0.0912175,0.0773133,0.0225015,0.0219936,0.7042125,0.1801906,0.5592307,0.543522,0.2914789,0.2469692,0.9260832,0.4754619,0.3298303,0.7517637,0.278945,0.3213089,0.4622253,0.6121124,0.222298,0.6898106,-1
0.3252129,0.1333175,0.5815335,0.1403388,0.6070879,0.239856,0.7270788,0.5957506,0.6647073,0.7500275,0.7715647,0.4519754,0.4912997,0.7958962,0.7368449,0.7551153,0.7042613,0.5600607,0.5110982,0.5627083,0.6006266,0.8366529,0.7767634,0.7745866,0.052774,0.2211485,0.0371346,0.1074136,0.0876693,0.1034136,0.2737794,0.1236001,0.0512987,0.0062665,0.0367473,0.6152466,0.0718837,0.650471,0.2948666,0.5772346,0.367864,0.8672175,0.2779737,0.2714814,0.669027,0.3279372,0.2593785,0.7757397,0.3431372,0.53881,0.5281681,-1
0.5674543,0.4583625,0.6244073,0.3783926,0.5039849,0.6604787,0.8408275,0.5436716,0.6441044,0.7661275,0.628166,0.5324907,0.6421266,0.4609164,0.4646922,0.8256918,0.7274523,0.5677693,0.5270719,0.536195,0.5477449,0.7764318,0.7379502,0.7665138,0.141632,0.1601172,0.0907512,0.1404914,0.093685,0.098527,0.286445,0.1548984,0.1489059,0.1209345,0.0399282,0.663037,0.0728637,0.5761,0.4172708,0.506518,0.3562931,0.6692537,0.4739305,0.1251264,0.8492553,0.2439769,0.5301314,0.6238,0.4086953,0.4583786,0.5550916,-1
0.3000747,0.3143759,0.3250918,0.1462196,0.6075783,0.3793895,0.8056848,0.6937599,0.783524,0.5833818,0.5456843,0.2773147,0.342672,0.8146257,0.7526203,0.8226426,0.7693065,0.5284964,0.4602685,0.5916088,0.6572856,0.8462113,0.6484525,0.7257432,0.1774186,0.4885468,0.1158644,0.2053682,0.0741223,0.027389,0.2631634,0.152292,0.1053548,0.0912559,0.0276622,0.6188087,0.0544789,0.5064896,0.3782298,0.6441769,0.2050302,1.0001105,0.2589378,0.4104491,0.5423886,0.3491628,0.0243902,0.8339021,0.3239208,0.5443171,0.5491821,-1
0.35416,0.2595175,0.2948612,0.2710268,0.5813579,0.4350007,0.8308182,0.5728472,0.5830473,0.6570797,0.3938287,0.5389941,0.5258573,0.6817642,0.6978603,0.718671,0.6918319,0.5789732,0.4936344,0.6369756,0.6576914,0.8299411,0.6976924,0.761646,0.1726108,0.4037927,0.2047386,0.1059157,0.989245,0.1777453,0.2097889,0.2339794,0.2826704,0.0420596,0.0200383,0.7237856,0.1430604,0.253966,0.7119534,0.4367451,0.2133143,0.7506983,0.4868091,0.2962166,0.6376231,0.3069826,0.0745773,0.8018495,0.4329465,0.4914302,0.4171108,-1
0.1355333,0.1375406,0.3452489,0.0296924,0.7432975,0.1508782,0.6812889,0.5443785,0.7756922,0.8494775,0.7284295,0.5395088,0.4064591,0.6592032,0.6990385,0.7226015,0.7065895,0.633699,0.5933732,0.5931918,0.6085984,0.7390653,0.7158996,0.7489251,0.0500868,0.1032916,0.0738522,0.174342,0.1239258,0.0139339,0.2795019,0.0860325,0.0372411,0.0257861,0.0472579,0.6300155,0.071888,0.570118,0.3097705,0.7022026,0.2726739,0.6947998,0.4176546,0.3564441,0.5752534,0.3200427,0.2486024,0.7543736,0.2829878,0.5920079,0.5446611,-1
0.5087984,0.648763,0.5634933,0.1315766,0.487817,0.6018342,0.8255308,0.5081107,0.9172578,0.7988033,0.4845811,0.2853982,0.2691051,0.7367927,0.871763,0.8104343,0.6754473,0.514922,0.4823029,0.6314488,0.6530768,0.7647411,0.7170852,0.7578849,0.2459654,0.510396,0.1210708,0.139955,0.1367386,0.0104743,0.1427098,0.2007041,0.0675461,0.0186645,0.0231499,0.7213186,0.1136512,0.6517124,0.3306142,0.5728968,0.2140352,0.8741993,0.3447715,0.4724728,0.6139313,0.2898048,0.2764203,0.7468689,0.3612659,0.4176233,0.6245055,-1
0.4821366,0.1789621,0.7215248,0.2248337,0.5330378,0.6352009,0.7682077,0.5595453,0.6932538,0.6069968,0.5991643,0.3718343,0.528687,0.8683496,0.7587461,0.7938079,0.7252414,0.560259,0.448058,0.6148222,0.7009642,0.8335455,0.7850946,0.7212392,0.1836361,0.5442067,0.0919902,0.1818464,0.2229045,0.0670745,0.172996,0.1191998,0.2121392,0.0096725,0.0527535,0.6643405,0.0874375,0.6940794,0.2608798,0.6071892,0.3173247,0.7932186,0.4123056,0.2936682,0.5969028,0.3310134,0.2453008,0.7942787,0.3776457,0.4234492,0.4815276,-1
-0.0183433,0.3606948,0.4051846,0.000762,0.4364398,0.0497669,0.7512527,0.3419344,0.8112197,1.0196736,0.9269687,0.5980228,0.4170195,0.8295613,0.9343706,0.9449232,0.8273574,0.5640889,0.5884699,0.6389918,0.7028562,0.6817723,0.6975377,0.8995536,-0.0767692,0.08847,0.0350491,0.0525017,0.1147478,0.0076616,0.0806206,0.1065254,0.0208801,0.0205585,0.0486854,0.8512696,0.0424312,0.7682327,0.0991646,0.8560644,0.1361094,0.8131567,0.2742536,0.5666199,0.3897464,0.3656028,0.1298032,1.0029211,0.3323291,0.5597692,0.4258708,-1
0.120298,0.8059129,0.3658407,0.1411567,0.4057187,0.2327782,0.8825784,0.6131421,0.6667206,0.7070102,0.644165,0.4688402,0.5686439,0.7169027,0.6797666,0.8425507,0.7993304,0.6834621,0.5005843,0.5853885,0.625929,0.6957772,0.7055662,0.8020817,-0.0043795,0.1368007,0.090083,0.0602843,0.1918583,0.0659867,0.0917914,0.1454297,0.0357806,0.0293705,0.0129015,0.8871202,0.0504078,0.5965813,0.2610751,0.7589671,0.2220927,0.8692084,0.221715,0.4561712,0.4469716,0.3961298,0.1474978,0.8703003,0.2481976,0.5075287,0.5530928,-1
0.1522922,0.9072303,0.416708,0.0417034,0.3957146,0.239856,0.8873389,0.5851859,0.9869671,0.6785479,0.5972475,0.1397807,0.1720839,0.7328065,0.7246608,0.8938937,0.7703774,0.5567405,0.5606578,0.6336082,0.6423841,0.7319751,0.6968585,0.9204024,0.0303964,0.238041,0.0272991,0.0601469,0.1257177,0.036158,0.0536577,0.0981266,0.0166096,0.0961209,0.0370643,0.8376059,0.0293494,0.6454814,0.2979053,0.5655606,0.1964246,1.1007431,0.3104645,0.4911262,0.5054289,0.3370073,0.0671941,0.8426481,0.2281222,0.5532621,0.5759102,-1
