Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,,,,,,,,,
alex_interest.wav,50,2,3,64,85,23,482,7,-38,5,0,0,0,1,1,0,0,0,0,0,0,1,213,1,0,10,8,4,3,2,1,0,0,9,1,-231,168,-42,28,-39,3,21,16,-48
alex_interest.wav,39,2,2,54,85,23,497,5,-40,5,1,1,0,1,1,1,0,-1,0,0,0,1,218,0,3,14,1,3,2,1,0,0,2,10,0,-204,110,-22,45,-31,-10,13,12,-23
alex_interest.wav,47,3,3,83,131,24,794,6,-38,5,0,0,0,1,1,0,0,0,0,0,0,1,134,4,0,15,4,1,5,1,0,2,3,6,0,-169,60,-26,56,-21,7,-23,38,-10
alex_interest.wav,48,4,3,59,91,26,527,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,126,1,0,15,1,10,0,2,0,0,2,0,1,-209,136,-52,48,-43,38,-30,39,-35
alex_interest.wav,39,2,2,62,96,11,539,5,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,133,1,0,16,7,0,1,1,0,3,7,2,0,-201,105,-13,33,-38,3,18,15,-26
alex_interest.wav,31,1,2,51,99,2,301,4,-39,5,1,1,0,1,0,0,0,0,0,0,0,1,105,4,0,11,1,3,1,5,0,0,4,5,1,-174,52,8,25,-16,3,7,13,-24
alex_interest.wav,27,1,2,51,103,3,442,3,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,107,0,0,12,2,1,0,6,0,2,4,7,0,-173,63,-14,39,-13,-6,8,10,-23
alex_interest.wav,40,1,2,63,98,17,243,7,-38,5,1,0,0,1,1,0,0,0,0,0,0,0,107,0,3,12,5,5,0,4,1,2,4,10,1,-203,102,-7,28,-17,-6,7,10,-23
alex_interest.wav,70,9,3,82,95,38,629,8,-36,5,0,0,0,1,0,1,0,0,0,0,0,1,102,0,4,6,0,4,2,10,0,0,1,9,1,-237,197,-91,64,-52,45,-37,32,-45
alex_sad.wav,41,2,3,62,100,14,796,6,-38,5,0,0,1,1,1,0,0,-1,-1,0,0,1,119,5,0,14,0,2,1,0,0,2,0,1,0,-195,92,-22,57,-27,-4,-5,11,-20
alex_sad.wav,28,1,3,63,115,4,605,4,-40,5,1,1,0,1,1,0,0,0,0,0,0,1,148,1,0,18,1,1,1,7,1,0,3,0,0,-180,81,-24,47,-29,-1,-1,17,-14
alex_sad.wav,35,1,3,58,87,22,361,6,-39,5,0,0,0,1,1,1,0,-1,0,0,0,1,101,7,0,16,1,6,1,4,1,0,0,2,1,-217,139,-47,71,-61,12,-3,24,-31
alex_sad.wav,33,1,3,78,139,4,287,4,-39,5,1,1,0,0,1,0,0,0,0,0,0,1,115,4,0,13,2,1,1,7,0,0,0,13,1,-154,47,-46,60,14,-18,-10,11,-13
alex_sad.wav,27,1,3,50,93,2,205,3,-40,5,1,1,0,1,1,0,0,-1,0,0,1,1,112,2,0,17,0,1,5,1,0,0,2,7,0,-187,83,-22,57,-38,6,-1,23,-34
alex_sad.wav,52,2,2,82,123,16,535,6,-39,5,1,0,0,0,1,0,0,-1,0,0,0,1,118,6,1,15,7,2,1,1,0,2,2,3,0,-176,79,-26,40,-19,0,-5,10,-1
alex_sad.wav,34,0,2,65,122,7,339,4,-39,5,1,0,0,0,1,0,0,-1,0,0,1,1,97,2,0,15,3,1,4,7,0,0,2,6,0,-155,39,-34,70,-13,3,-14,18,-27
alex_sad.wav,51,2,3,64,98,38,759,6,-38,5,0,0,0,1,1,0,0,-1,0,0,0,1,115,5,1,15,8,4,0,2,0,1,0,6,0,-204,107,-11,43,-37,-15,18,13,-6
alex_sad.wav,29,0,3,72,141,2,545,3,-40,5,1,1,1,1,1,0,0,-1,0,0,0,0,80,0,0,13,2,0,2,9,0,0,2,2,0,-137,23,-36,61,-4,-5,-16,25,-15
alex_sad.wav,44,1,3,58,90,9,213,6,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,103,0,1,12,2,3,3,11,0,0,2,5,0,-190,73,9,31,-21,-10,4,16,-15
alex_sad.wav,38,1,2,55,78,14,353,5,-39,6,1,0,0,1,1,0,0,-1,0,0,0,1,98,1,1,4,1,2,4,5,0,0,5,13,0,-196,81,2,38,-19,-13,10,7,-18
alex_sad.wav,32,1,2,58,97,10,230,5,-39,5,0,1,1,1,1,1,0,0,0,0,0,1,119,0,1,19,2,2,3,1,1,0,0,5,1,-198,103,-27,54,-41,3,4,14,-21
alex_sad.wav,54,2,3,79,112,39,492,8,-37,6,0,0,0,1,1,0,0,-1,-1,0,0,1,109,10,3,9,0,9,0,5,0,2,1,8,3,-198,105,-24,42,-25,-10,10,16,-15
alex_sad.wav,31,0,3,56,104,6,277,4,-39,5,1,1,0,1,1,1,0,-1,0,0,0,1,111,1,3,16,0,2,1,1,1,1,6,2,1,-191,99,-31,47,-29,-5,13,15,-26
alex_sad.wav,48,1,2,76,114,23,320,7,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,110,1,2,11,2,3,3,3,0,1,2,9,0,-182,64,2,52,-40,6,-7,17,-8
alex_sad.wav,33,1,3,79,131,10,272,5,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,120,0,0,14,4,0,4,1,0,0,6,8,1,-172,80,-43,56,-24,-2,5,11,-17
alex_sad.wav,35,1,3,61,100,21,540,6,-39,5,1,0,0,0,1,0,0,-1,0,0,0,1,122,3,2,8,2,8,0,13,0,1,3,7,0,-179,69,-13,55,-37,3,-3,23,-19
alex_sad.wav,34,1,2,57,90,8,247,6,-38,6,1,0,0,0,1,0,0,-1,0,0,0,0,95,1,0,9,5,1,5,6,0,1,7,9,0,-205,104,-11,40,-32,4,5,12,-14
alex_sad.wav,37,1,3,55,86,26,332,6,-39,5,1,0,0,1,1,0,0,-1,0,0,0,1,102,0,1,12,0,5,1,3,0,0,10,13,0,-203,102,-20,64,-51,-1,11,16,-19
alex_sad.wav,40,1,3,60,96,29,282,5,-39,5,0,1,0,1,1,0,0,-1,0,0,0,1,111,2,0,13,2,7,5,1,1,0,1,10,1,-201,105,-12,34,-27,-14,16,17,-24
alex_sad.wav,43,1,3,62,103,31,386,6,-39,5,1,0,0,1,1,1,0,-1,0,0,0,1,110,1,6,7,0,15,0,5,0,1,3,7,0,-186,75,-2,32,-17,-4,3,14,-20
alex_sad.wav,35,1,2,50,77,9,300,5,-39,6,1,0,0,1,1,0,0,0,0,0,0,1,118,0,0,17,0,4,0,11,0,0,1,4,0,-204,112,-27,50,-34,-4,6,22,-29
alex_sad.wav,36,1,2,57,95,28,326,6,-39,5,1,1,0,1,1,0,0,-1,0,0,0,0,111,0,3,7,0,7,0,12,0,0,3,7,0,-190,78,-4,56,-55,11,6,16,-17
alex_sad.wav,40,2,3,56,87,10,596,6,-38,5,1,1,0,1,1,0,0,0,0,0,0,1,103,2,0,13,5,1,5,2,0,0,6,8,1,-188,72,11,22,-17,-1,2,8,-8
alex_sad.wav,25,1,2,50,93,5,255,3,-40,5,1,1,0,1,1,0,0,0,0,0,0,1,111,1,1,12,2,3,1,4,0,0,6,6,0,-174,59,-8,35,-8,-9,12,7,-18
alex_sad.wav,29,0,3,58,105,7,345,4,-39,5,1,1,1,1,1,0,0,0,0,0,0,1,112,5,0,14,1,3,2,1,0,1,0,7,1,-176,69,-11,36,-26,6,2,16,-21
alex_sad.wav,39,2,2,52,78,13,275,6,-38,6,1,0,0,1,1,1,0,-1,0,0,0,0,115,0,1,10,3,3,2,5,0,1,8,10,0,-201,87,4,49,-38,-6,3,20,-18
alex_sad.wav,42,2,2,84,139,9,413,5,-39,5,1,1,1,1,1,0,0,-1,0,0,0,1,121,2,0,11,7,1,2,0,0,0,1,4,0,-153,42,-31,64,-16,-11,-8,18,-9
alex_sad.wav,46,1,3,60,85,33,507,6,-38,6,0,0,0,1,1,1,0,-1,0,0,0,1,219,2,0,14,6,3,1,1,0,1,5,5,0,-211,120,-17,36,-30,-9,14,6,-20
alex_sad.wav,28,1,3,50,90,4,516,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,115,1,0,22,1,1,3,0,0,0,4,5,0,-189,84,-13,43,-28,-10,17,10,-25
alex_sad.wav,41,1,2,52,81,7,243,5,-38,6,1,0,0,0,1,0,0,0,0,0,0,1,99,1,2,4,0,5,2,0,0,0,7,10,0,-197,85,-8,59,-53,16,-2,21,-15
alex_sad.wav,33,0,3,55,90,8,369,6,-40,5,1,0,0,1,1,0,0,0,-1,0,0,1,123,2,0,15,8,1,1,9,0,1,5,1,0,-201,111,-34,57,-36,-6,9,17,-32
alex_sad.wav,46,1,3,65,90,27,586,8,-38,5,0,0,0,1,1,0,0,-1,-1,0,0,1,120,2,0,17,4,7,1,2,1,1,5,5,0,-212,117,-8,36,-38,-8,12,21,-29
alex_sad.wav,43,1,3,54,85,11,554,5,-39,5,1,0,0,1,1,1,0,0,0,0,0,1,109,0,4,15,1,3,3,0,0,0,1,14,0,-199,100,-13,44,-35,-4,10,12,-30
alex_sad.wav,31,0,3,81,157,3,166,3,-41,4,1,1,1,1,1,0,0,-1,0,0,0,1,121,0,0,24,1,1,1,2,0,0,3,2,1,-123,6,-43,80,-14,-6,-14,34,-24
alex_sad.wav,38,0,3,64,105,21,354,6,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,113,4,0,16,0,7,1,6,0,1,2,8,1,-193,97,-22,51,-47,14,-13,43,-46
alex_sad.wav,25,0,2,49,98,2,254,3,-40,5,1,1,1,1,1,0,0,-1,0,0,0,0,100,1,0,10,4,2,1,8,0,0,2,6,0,-184,76,-12,37,-12,-12,7,13,-24
alex_sad.wav,44,1,3,67,99,12,456,7,-39,5,0,1,0,0,1,0,0,-1,-1,0,0,0,94,2,0,16,3,0,4,6,0,1,3,4,1,-210,133,-32,29,-35,7,8,23,-24
alex_sad.wav,37,0,3,77,133,7,448,4,-40,5,1,0,0,1,1,0,0,-1,0,0,0,1,120,1,0,18,3,4,2,3,0,0,4,4,0,-155,67,-53,45,-18,13,3,23,-40
alex_sad.wav,40,1,2,56,84,16,357,5,-39,6,1,0,0,1,1,0,0,-1,-1,0,0,1,102,0,4,17,1,2,2,8,0,0,2,2,1,-210,114,-16,45,-31,-8,1,8,-14
alex_sad.wav,34,1,2,53,91,10,510,4,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,208,0,1,15,0,2,2,1,0,0,4,5,0,-183,75,-10,45,-32,3,-2,17,-19
alex_sad.wav,37,0,2,91,156,10,610,4,-40,5,1,1,0,1,1,0,0,-1,0,0,0,1,90,3,1,14,2,1,1,3,0,0,0,9,0,-136,21,-25,45,7,-15,-9,26,-11
alex_sad.wav,28,0,2,58,120,3,276,3,-40,5,1,1,0,1,1,1,0,-1,0,0,0,1,120,0,0,17,3,2,2,3,1,0,3,5,1,-165,54,-15,45,-34,18,-3,20,-24
alex_sad.wav,36,1,2,56,107,9,429,4,-40,5,1,1,0,1,1,0,0,-1,0,0,0,1,77,0,4,12,1,2,1,2,0,0,1,11,0,-175,65,-18,59,-37,-1,4,23,-21
alex_sad.wav,35,0,2,57,94,4,226,5,-39,5,1,0,0,0,1,0,0,0,0,0,0,1,122,2,1,16,2,1,1,5,0,1,4,1,0,-195,97,-30,56,-34,-1,15,8,-31
alex_sad.wav,37,1,2,55,89,7,328,6,-39,6,1,1,0,0,1,0,0,-1,0,0,0,1,140,2,2,13,0,1,3,9,0,0,0,3,0,-187,71,-2,46,-32,6,-3,21,-21
alex_sad.wav,26,1,2,74,145,3,251,3,-40,5,1,1,1,1,1,0,0,-1,0,0,0,1,119,2,0,16,2,4,0,1,0,0,1,6,0,-138,18,-38,86,-30,13,-31,36,-24
alex_sad.wav,44,1,3,60,93,30,538,6,-39,5,1,0,0,1,1,0,0,-1,0,0,0,1,104,1,4,15,2,8,0,5,0,0,9,1,0,-185,73,-1,32,-7,-17,5,10,-16
alex_sad.wav,46,1,3,63,88,24,256,8,-37,6,0,0,0,1,1,0,0,0,0,0,0,0,120,4,0,13,4,1,5,7,0,2,7,5,1,-212,110,3,27,-28,-6,5,8,-8
alex_surprise.wav,53,12,2,82,102,16,429,7,-35,5,0,0,0,0,1,0,0,0,-1,0,0,1,166,17,2,5,0,1,3,2,2,1,2,5,1,-230,169,-46,37,-46,27,-26,20,-5
alex_surprise.wav,72,13,3,103,145,46,681,9,-35,4,0,0,0,1,1,0,-1,-1,0,0,0,1,160,1,0,5,6,12,10,3,0,0,2,1,2,-167,56,-4,35,-27,10,-18,29,-8
alex_surprise.wav,64,7,3,82,87,59,752,9,-36,5,0,0,0,1,1,0,0,-1,-1,0,0,1,166,2,0,9,1,17,4,2,1,0,0,4,5,-236,162,-19,25,-48,17,-5,15,-6
alex_surprise.wav,54,8,3,84,122,40,878,7,-36,4,0,0,0,1,0,1,0,-1,0,1,0,1,164,3,0,6,3,9,12,1,0,0,1,8,2,-203,113,-13,34,-68,63,-24,19,-38
alex_surprise.wav,80,8,2,89,92,75,746,9,-35,5,0,0,0,1,0,0,-1,0,0,0,0,1,154,4,0,6,9,6,2,7,6,1,0,6,1,-234,184,-57,18,-11,4,-9,13,-8
alex_surprise.wav,74,27,3,98,125,21,881,8,-33,3,0,0,0,0,1,0,0,-1,-1,0,0,1,244,8,5,10,0,12,1,1,0,1,1,1,3,-212,160,-84,67,-62,65,-68,77,-17
alex_surprise.wav,29,1,2,48,86,2,540,4,-40,6,1,1,0,1,1,0,0,0,-1,0,0,1,130,3,1,9,1,2,2,9,0,0,1,9,0,-196,77,28,14,-34,3,5,7,-3
alex_surprise.wav,45,10,2,86,117,52,328,7,-37,4,0,1,0,1,0,0,-1,0,0,1,0,1,160,0,2,11,1,0,1,9,6,0,0,2,0,-217,159,-61,64,-73,52,-29,15,-8
alex_surprise.wav,46,7,3,63,84,11,1284,6,-38,5,0,0,0,1,1,0,0,-1,0,0,0,0,170,0,4,8,8,1,4,9,0,0,1,0,0,-230,161,-42,31,-30,10,13,2,-11
alex_surprise.wav,44,3,2,65,105,23,283,7,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,112,7,0,9,0,2,0,5,0,1,0,6,0,-176,49,23,17,-14,-2,11,2,-3
alex_surprise.wav,71,9,2,130,155,64,948,10,-34,3,0,0,0,1,0,0,0,0,0,0,0,1,142,2,2,6,0,10,0,1,1,6,2,2,1,-181,102,-37,39,-36,31,-19,28,-9
alex_surprise.wav,69,4,3,113,146,67,412,11,-36,4,0,0,0,0,0,0,0,0,0,0,0,0,80,3,2,7,2,4,7,3,2,2,0,9,3,-200,128,-80,119,-87,47,-38,24,-15
alex_surprise.wav,69,15,3,102,121,48,255,10,-33,4,0,0,0,0,1,0,0,-1,-1,-1,0,1,247,0,4,12,7,4,3,1,1,1,2,2,2,-238,200,-87,70,-79,58,-44,47,-35
alex_surprise.wav,53,4,3,63,89,39,429,7,-38,6,0,0,0,1,0,1,0,-1,0,0,0,1,116,10,0,9,0,5,1,5,2,1,0,7,1,-228,161,-25,-8,-13,24,-10,4,-6
alex_surprise.wav,59,11,2,71,68,35,613,8,-35,6,0,0,-1,0,0,1,0,-1,-1,0,0,1,163,2,0,4,7,6,2,2,0,0,3,10,0,-251,208,-60,3,-15,39,-13,-10,-9
alex_surprise.wav,48,3,3,69,86,32,471,7,-37,6,0,0,0,1,1,0,0,-1,-1,0,0,1,131,1,1,9,0,3,4,1,0,1,0,17,2,-237,152,-6,26,-47,10,-3,8,3
alex_surprise.wav,62,14,3,103,121,51,627,9,-34,4,0,0,0,1,0,0,-1,-1,-1,0,0,1,251,1,1,12,7,2,6,5,1,0,6,2,1,-225,169,-46,25,-59,58,-12,-12,-6
alex_surprise.wav,56,3,2,65,79,22,565,7,-37,6,0,0,0,1,1,1,0,-1,0,0,0,1,143,10,0,13,1,4,5,2,1,0,1,0,1,-239,188,-50,5,-21,25,-14,23,-9
alex_surprise.wav,54,8,2,70,68,28,290,8,-36,6,0,0,0,1,0,0,0,-1,0,0,0,1,225,12,0,4,3,6,4,3,0,0,1,15,1,-244,185,-44,18,-29,35,-9,0,-11
alex_surprise.wav,49,5,3,78,127,23,676,8,-36,5,1,0,0,1,1,0,0,-1,-1,0,1,1,158,0,0,14,0,8,1,4,0,1,3,1,0,-157,35,3,16,-5,18,7,-1,-5
alex_surprise.wav,42,3,3,68,103,21,449,6,-37,5,1,0,0,1,1,0,0,-1,0,0,0,1,147,3,2,12,0,8,4,4,0,1,0,9,0,-190,66,25,8,-10,12,-5,3,0
alex_surprise.wav,33,4,2,63,89,24,810,5,-38,5,0,0,0,1,0,0,0,-1,0,0,0,0,88,1,4,13,1,1,3,3,0,0,1,2,0,-242,204,-65,-7,-24,65,-8,-36,-9
alex_surprise.wav,57,7,3,73,89,54,301,7,-37,5,0,0,0,0,1,0,0,-1,0,0,0,0,215,10,1,8,2,17,1,3,1,0,4,6,1,-226,147,-5,-19,-10,14,10,-4,-1
alex_surprise.wav,52,10,3,103,143,27,460,7,-34,3,0,0,0,0,0,1,0,0,0,0,0,1,190,6,1,9,2,2,2,2,2,3,1,6,7,-198,136,-64,66,-81,77,-55,52,-41
alex_surprise.wav,39,4,3,77,131,32,305,5,-38,4,1,1,0,1,1,0,0,0,0,0,0,0,56,2,1,14,2,0,1,10,0,0,2,5,2,-164,70,-45,44,-20,58,-45,1,-10
alex_surprise.wav,60,11,2,95,115,48,1020,8,-36,4,0,0,0,1,1,0,0,-1,-1,0,1,1,190,4,0,7,11,8,0,2,1,1,0,3,1,-188,98,-22,32,-44,43,-26,29,-25
alex_surprise.wav,51,8,3,65,73,17,521,8,-36,6,0,0,0,0,1,1,0,0,0,0,0,1,119,1,5,14,4,6,7,1,0,1,1,8,2,-251,216,-82,15,5,9,-21,31,-6
alex_surprise.wav,101,17,3,167,182,37,858,9,-33,3,0,0,0,0,0,0,0,-1,0,0,0,1,225,10,1,12,2,1,3,8,2,1,1,1,1,-168,126,-87,19,-18,52,-24,21,-5
alex_surprise.wav,23,0,3,56,104,5,375,3,-40,5,1,1,1,1,0,1,0,-1,0,0,0,1,100,6,1,19,2,2,1,9,0,1,1,5,1,-178,71,1,10,-15,23,-12,3,-3
alex_surprise.wav,41,5,2,67,98,24,277,6,-38,6,0,1,0,1,1,0,0,0,0,0,0,1,114,5,2,16,1,1,3,1,0,1,1,3,0,-210,123,-9,2,-20,21,-16,34,-17
alex_surprise.wav,36,10,3,66,108,30,391,7,-36,5,0,0,0,1,0,0,0,0,0,1,0,0,29,2,0,9,4,3,2,11,0,1,2,2,1,-201,107,-12,20,-27,32,-27,13,4
yuma_angry.wav,56,2,2,76,103,38,494,9,-39,4,0,1,1,1,1,0,0,0,-1,0,0,1,118,5,1,14,5,1,1,5,0,4,2,2,0,-212,133,-32,45,-43,14,-22,30,2
yuma_angry.wav,67,8,3,99,110,56,699,8,-35,4,1,0,-1,1,0,0,0,0,0,0,0,1,180,6,0,7,0,5,6,1,0,1,4,5,0,-255,289,-248,194,-136,72,1,-3,23
yuma_angry.wav,59,3,3,100,141,64,344,9,-36,4,0,0,0,1,1,0,0,0,0,0,0,1,140,0,3,11,0,7,1,7,0,1,2,2,2,-195,116,-71,115,-108,82,-61,26,-1
yuma_angry.wav,54,9,3,84,127,25,679,7,-37,5,1,0,0,1,0,0,-1,-1,0,0,0,1,130,3,0,12,10,11,1,5,0,0,3,0,0,-175,65,-31,70,-33,11,7,15,-35
yuma_angry.wav,71,11,2,92,121,61,827,8,-35,5,0,0,0,1,1,0,0,-1,0,0,0,1,136,1,3,4,12,12,6,2,1,1,0,2,1,-212,154,-101,112,-80,50,-44,49,-27
yuma_angry.wav,53,10,3,84,106,37,467,7,-35,5,1,0,0,1,1,0,0,-1,0,0,0,1,138,1,0,12,7,12,2,0,1,1,4,2,1,-210,137,-39,5,14,-1,12,3,-21
yuma_angry.wav,46,3,3,55,78,27,549,5,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,133,6,1,14,0,9,1,3,0,0,5,2,0,-225,166,-70,58,-53,47,-36,36,-19
yuma_angry.wav,64,8,3,110,151,36,673,7,-36,4,1,0,0,1,1,0,0,-1,0,0,0,1,134,4,2,5,4,15,2,9,1,0,1,1,1,-170,95,-86,60,12,-6,8,1,-20
yuma_angry.wav,54,7,3,80,108,26,796,7,-36,5,0,0,0,1,1,0,0,0,0,0,0,1,129,7,0,8,3,6,1,5,1,1,0,6,0,-213,150,-61,34,-5,2,-10,25,-35
yuma_angry.wav,46,5,3,78,92,32,816,7,-36,5,1,0,0,1,0,0,0,0,-1,0,0,1,161,3,1,9,1,2,0,14,0,0,1,7,2,-226,209,-169,109,-15,8,-18,28,-27
yuma_angry.wav,56,3,3,94,108,54,264,11,-35,5,0,-1,0,1,0,0,0,-1,0,0,0,1,134,5,2,15,0,4,2,5,0,3,5,1,1,-229,201,-133,87,-31,19,-15,31,-26
yuma_angry.wav,55,9,3,95,115,30,953,7,-35,5,1,0,0,1,1,0,0,0,0,0,0,1,167,1,2,9,0,2,4,9,0,0,6,0,8,-231,226,-173,109,-35,-12,49,-30,-9
yuma_angry.wav,45,4,3,62,82,29,325,6,-37,5,0,0,0,1,1,0,0,-1,0,0,0,0,110,0,3,5,3,8,6,10,0,1,0,4,0,-252,220,-94,50,-16,-25,20,6,-6
yuma_angry.wav,38,4,3,59,86,8,407,5,-38,5,1,0,0,1,1,0,0,0,-1,0,0,1,121,1,0,24,0,1,2,0,0,1,2,0,0,-209,124,-32,18,7,-5,3,-2,-13
yuma_angry.wav,32,10,3,66,118,3,546,4,-37,5,1,0,0,1,0,0,0,0,0,0,0,1,140,1,1,6,0,13,6,10,0,0,0,1,0,-180,92,-58,57,-23,18,5,-4,-7
yuma_angry.wav,47,3,2,78,108,26,571,6,-37,5,1,0,0,1,0,0,0,0,0,0,0,1,119,0,3,13,4,1,2,5,0,2,4,4,1,-207,147,-95,84,-63,82,-60,43,-17
yuma_angry.wav,52,8,3,75,93,45,645,8,-37,5,0,0,0,1,1,1,0,-1,0,0,0,1,139,3,0,12,1,20,7,7,0,1,2,3,0,-216,145,-58,66,-43,16,-17,13,1
yuma_angry.wav,41,5,3,54,77,5,875,6,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,146,4,0,13,4,1,0,2,0,2,9,1,0,-218,132,-37,40,-17,18,-17,11,-17
yuma_angry.wav,49,6,3,87,129,27,778,6,-36,5,1,0,0,1,1,0,0,-1,0,0,0,1,242,3,0,2,13,14,2,4,1,1,8,2,1,-175,91,-64,69,-64,72,-30,42,-22
yuma_angry.wav,43,7,2,70,111,8,607,5,-37,5,1,0,0,1,1,1,0,0,0,0,0,1,155,0,5,10,2,2,3,4,0,1,8,1,1,-180,80,-17,24,-39,60,-22,6,-4
yuma_angry.wav,65,8,3,88,106,52,822,9,-35,4,0,1,0,1,0,0,0,0,0,0,0,1,162,1,2,8,0,5,9,7,2,1,4,3,1,-233,211,-136,93,-54,29,-11,23,-26
yuma_angry.wav,35,2,2,60,90,8,392,5,-38,5,0,0,0,1,1,0,0,-1,0,0,0,1,127,0,1,15,3,11,0,4,0,0,0,1,2,-220,136,-17,12,-4,2,-22,25,-7
yuma_angry.wav,49,7,2,77,143,2,1035,5,-39,5,1,1,0,1,1,0,0,0,0,0,0,1,143,2,0,18,2,1,1,3,0,1,6,2,1,-131,-5,-15,66,-25,23,-13,12,-6
yuma_angry.wav,70,15,3,89,99,31,449,8,-34,5,0,-1,0,1,1,0,0,0,0,0,0,1,150,0,4,8,3,0,2,15,0,0,1,1,1,-241,232,-167,109,-53,43,-19,15,-28
yuma_angry.wav,61,9,3,93,116,41,933,7,-35,4,1,0,0,1,1,0,0,0,0,0,0,1,164,1,2,9,11,0,9,14,0,1,1,4,4,-220,206,-170,122,-58,25,2,8,1
yuma_angry.wav,45,7,3,74,98,35,427,7,-35,5,0,0,0,0,0,0,0,0,0,0,0,1,151,4,1,2,10,17,4,3,1,0,3,5,0,-230,154,-25,14,1,-22,0,25,-8
yuma_angry.wav,59,9,3,86,116,41,865,7,-37,4,0,0,1,1,1,0,0,-1,0,0,0,1,217,2,1,12,0,8,1,9,0,1,1,0,1,-196,134,-70,34,-6,27,-32,30,-23
yuma_angry.wav,65,25,3,84,90,32,1300,8,-33,5,0,0,0,1,1,1,0,0,0,0,0,1,249,2,0,7,8,6,3,12,1,1,1,1,1,-248,228,-117,59,-36,38,-43,38,-17
yuma_angry.wav,25,3,2,57,88,17,290,5,-40,5,1,1,1,1,1,0,0,-1,0,0,0,0,108,5,1,11,3,11,1,5,0,1,0,4,1,-230,185,-101,87,-51,6,14,-8,0
yuma_boredom.wav,24,1,3,50,98,4,272,3,-40,5,1,1,1,1,1,1,0,0,0,0,0,1,101,2,0,18,0,3,0,5,0,0,1,12,0,-174,59,-2,31,-7,-9,2,18,-26
yuma_boredom.wav,31,1,3,58,92,14,359,5,-38,5,0,1,1,0,0,0,0,0,0,0,0,1,110,8,0,12,0,3,3,4,1,1,0,11,0,-200,89,8,36,-33,-18,21,10,-27
yuma_boredom.wav,36,2,2,48,70,1,163,5,-39,6,1,1,0,0,0,0,0,0,0,0,0,1,105,3,0,9,0,0,5,3,0,0,0,13,0,-214,120,-22,44,-34,4,15,8,-31
yuma_boredom.wav,36,1,3,53,77,7,383,6,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,107,3,0,0,6,5,1,5,0,0,0,20,3,-221,137,-27,37,-36,-1,25,5,-30
yuma_boredom.wav,36,2,2,54,82,15,294,6,-39,6,1,1,0,1,1,0,0,-1,-1,0,0,1,105,0,0,7,2,0,6,0,0,0,2,13,0,-214,123,-20,42,-39,-8,24,5,-12
yuma_boredom.wav,43,1,3,74,133,4,380,4,-40,5,1,0,0,0,0,0,0,0,0,0,0,1,117,5,1,13,4,2,1,2,1,2,1,5,0,-151,31,-13,46,-8,-12,18,9,-32
yuma_boredom.wav,29,1,2,51,102,1,476,4,-40,5,1,1,1,1,1,0,0,0,0,0,0,1,104,0,0,3,1,0,7,0,0,0,2,22,0,-165,46,-18,63,-31,1,3,19,-35
yuma_boredom.wav,39,2,3,58,88,11,406,5,-38,5,1,1,0,1,1,0,0,-1,0,0,0,1,113,0,4,11,3,1,7,0,0,1,2,10,0,-212,124,-24,41,-37,-3,14,18,-26
yuma_boredom.wav,39,2,2,72,120,20,277,6,-38,5,1,0,0,1,1,0,0,0,0,0,0,1,109,4,0,5,5,4,1,4,0,0,0,15,2,-170,40,14,32,-7,-16,10,7,-18
yuma_boredom.wav,41,2,2,55,76,9,204,6,-38,6,1,0,0,0,0,0,0,-1,0,0,0,1,104,5,0,4,4,0,5,4,0,0,0,15,1,-208,116,-30,41,-16,-13,25,6,-32
yuma_boredom.wav,28,2,3,52,90,2,135,4,-39,5,1,1,0,1,1,0,0,-1,0,0,0,1,108,0,0,13,2,0,1,1,0,0,3,13,1,-192,88,-15,30,-9,-8,15,3,-11
yuma_boredom.wav,38,2,3,53,82,2,486,5,-39,6,1,0,0,0,0,0,0,0,0,0,0,1,110,14,0,9,2,1,2,4,0,2,0,6,0,-182,62,-8,50,-11,-11,7,9,-20
yuma_boredom.wav,48,1,3,60,86,23,439,7,-38,6,1,0,0,1,1,0,0,0,0,0,0,1,225,6,2,17,5,1,0,9,0,0,0,1,1,-197,94,-19,37,-8,-12,16,3,-20
yuma_boredom.wav,37,1,3,60,90,19,313,6,-39,6,1,1,0,0,0,0,0,0,0,0,0,1,110,5,0,10,1,5,2,5,0,0,0,10,2,-207,112,-20,43,-32,-11,19,13,-15
