Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12
alex_excited.wav,57,13,3,83,99,37,331,8,-34,5,-0,0,-0,1,1,0,-0,-1,-1,0,0,1,204,3,11,4,7,13,8,6,3,4,2,4,2,
alex_excited.wav,67,14,3,91,104,42,404,9,-33,5,-0,0,-1,1,1,0,-0,-1,-0,0,0,1,223,2,12,5,8,10,9,6,2,3,5,6,1,
alex_excited.wav,61,11,3,95,131,45,305,9,-33,5,-0,-0,-0,1,0,0,-0,-1,-0,0,0,1,231,4,12,3,7,7,5,7,4,5,2,4,3,
alex_excited.wav,63,10,2,91,113,50,455,8,-34,4,-0,0,-0,1,1,0,-0,-1,-0,0,-0,1,210,4,10,3,6,12,3,3,4,3,5,6,2,
alex_excited.wav,65,12,3,90,102,42,386,8,-34,4,-0,0,-0,1,1,0,-0,-1,-1,0,0,1,237,5,14,3,10,11,4,7,2,2,4,4,2,
alex_excited.wav,50,11,3,85,116,25,425,7,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,161,4,11,3,6,9,10,8,1,4,2,2,1,
alex_excited.wav,55,12,3,95,132,27,384,7,-35,4,0,0,-0,1,1,0,-0,-1,-0,0,0,1,194,5,14,2,11,9,4,4,2,3,6,2,1,
alex_excited.wav,59,9,2,84,105,40,396,8,-35,5,0,0,-0,1,1,0,-0,-1,-1,-0,0,1,255,7,10,2,5,11,4,7,3,2,3,3,1,
alex_excited.wav,50,12,3,82,106,24,331,7,-34,5,0,0,-0,1,1,0,-0,-1,-0,-0,-0,1,181,5,13,3,5,8,5,5,2,4,4,4,1,
alex_excited.wav,44,5,2,69,100,22,318,6,-37,5,0,1,0,1,1,0,-0,-1,-0,0,-0,1,191,3,15,1,4,8,6,5,2,2,6,4,1,
alex_excited.wav,54,13,3,87,106,35,367,9,-33,5,-0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,173,7,10,2,1,6,4,9,3,4,4,5,4,
alex_excited.wav,70,9,3,95,114,60,338,9,-33,4,-0,0,-0,1,1,0,-0,-1,-0,0,-0,1,217,4,12,3,2,10,7,10,2,3,5,6,3,
alex_fear.wav,55,9,3,81,109,48,343,8,-35,4,-0,0,0,1,1,0,-0,-0,-0,0,-0,1,128,5,11,2,3,8,4,11,2,4,5,4,3,
alex_fear.wav,64,9,2,95,117,39,524,8,-34,4,-0,0,-0,1,1,0,-0,-0,-1,0,-0,1,166,3,7,1,9,8,6,4,1,5,5,12,1,
alex_fear.wav,55,8,3,77,110,27,388,7,-36,5,0,1,0,1,1,0,-0,-0,-0,0,0,1,171,2,11,2,6,7,5,9,4,4,5,3,1,
alex_fear.wav,72,10,3,108,147,32,476,8,-34,4,-0,0,-0,1,1,0,0,-1,-0,0,0,1,189,2,7,4,13,9,3,5,3,7,5,3,2,
alex_fear.wav,52,6,3,86,120,38,321,7,-36,4,0,1,0,1,1,0,-0,-0,-0,0,0,1,170,5,11,1,2,6,6,8,5,1,4,5,1,
alex_fear.wav,64,11,3,89,105,51,308,9,-34,5,-0,0,-0,1,1,0,-0,-1,-0,0,0,1,147,4,6,4,1,17,16,7,2,1,1,2,2,
alex_fear.wav,66,13,3,89,107,48,455,8,-34,4,-0,0,-0,1,1,0,-0,-0,-0,0,0,1,174,2,7,3,5,10,9,9,3,5,3,4,1,
alex_fear.wav,62,7,2,97,126,33,412,8,-35,4,-0,1,-0,1,1,0,-0,-0,-0,0,0,1,154,2,7,3,6,6,6,7,3,6,3,8,2,
alex_fear.wav,63,10,3,95,124,41,347,8,-34,4,-0,0,-0,1,1,0,-0,-0,-0,0,0,1,160,5,8,2,7,8,9,6,3,7,6,5,1,
alex_fear.wav,53,7,3,76,97,32,360,7,-36,5,-0,1,0,1,1,0,-0,-0,-0,0,0,1,196,4,12,1,4,10,5,6,2,3,3,5,1,
alex_fear.wav,59,8,3,91,124,34,332,8,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,152,3,8,5,5,4,4,14,4,7,4,3,1,
alex_fear.wav,61,11,3,83,102,36,445,8,-34,5,0,0,-0,0,1,0,-0,-0,-0,0,0,1,157,5,7,2,1,8,18,7,2,3,2,2,3,
alex_fear.wav,55,7,3,84,113,40,403,7,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,-0,1,142,3,8,2,3,12,11,8,1,2,5,7,2,
alex_fear.wav,66,9,3,93,107,35,455,9,-34,4,-0,0,-1,1,1,0,-0,-0,-1,0,-0,1,186,5,11,4,11,5,2,8,4,11,6,3,2,
alex_fear.wav,69,10,3,97,118,46,356,9,-34,4,-0,0,-0,0,1,0,-0,-0,-1,-0,-0,1,207,10,8,5,3,6,4,10,4,2,4,3,4,
alex_fear.wav,77,8,3,97,108,67,321,9,-33,4,-0,0,-0,1,1,0,-0,-0,-0,0,-0,1,223,2,7,1,4,11,6,15,3,4,11,7,6,
alex_fear.wav,65,8,3,92,120,45,507,8,-34,5,0,1,-0,0,1,0,-0,-0,-0,0,-0,1,196,1,7,3,4,11,6,4,2,4,9,8,1,
alex_fear.wav,54,8,3,78,103,31,493,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,177,1,10,3,6,6,7,5,1,4,7,5,3,
alex_fear.wav,56,10,3,98,129,33,411,8,-34,4,-0,1,-0,1,1,0,-0,-0,-1,-0,0,1,146,2,10,3,7,5,4,5,2,6,9,5,4,
alex_fear.wav,65,9,3,96,120,44,367,8,-34,4,-0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,175,4,9,3,6,6,4,13,2,4,7,8,6,
alex_fear.wav,66,20,3,101,126,20,620,8,-34,4,-0,0,-0,0,1,0,-0,-1,-1,-0,-0,1,213,5,17,3,4,6,3,2,1,4,4,3,1,
alex_fear.wav,66,11,3,104,150,35,385,7,-35,4,0,0,-0,1,1,0,-0,-0,-1,-0,-0,1,165,9,10,3,4,7,3,5,3,5,3,4,2,
alex_fear.wav,58,10,2,86,120,32,405,7,-34,4,0,1,-0,1,1,0,-0,-0,-0,0,-0,1,168,3,8,1,3,4,5,14,2,3,6,2,4,
alex_fear.wav,62,9,3,97,124,47,365,8,-34,4,-0,0,-0,1,1,0,-0,-0,-1,-0,-0,1,198,9,12,2,2,8,4,8,4,2,5,4,4,
alex_fear.wav,60,8,3,87,106,40,357,8,-34,5,-0,0,-0,1,1,0,-0,-1,-0,0,0,1,205,2,8,2,6,11,4,10,2,4,9,5,1,
alex_fear.wav,67,13,3,95,112,34,579,8,-34,4,-0,0,-0,1,1,0,-0,-0,-1,0,0,1,175,4,7,5,7,5,4,10,3,6,3,4,1,
alex_fear.wav,62,11,3,97,129,40,398,8,-34,4,-0,0,-0,1,1,0,-0,-0,-0,0,0,1,159,3,8,2,5,9,4,8,2,5,6,6,1,
alex_fear.wav,62,9,3,88,114,29,539,8,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,154,7,7,4,6,7,7,6,2,7,4,5,2,
alex_fear.wav,43,5,2,72,105,23,311,6,-37,5,0,1,-0,1,1,0,-0,-0,-0,0,-0,1,171,4,12,1,4,4,8,4,2,4,6,8,1,
alex_fear.wav,56,9,2,89,119,25,369,7,-35,4,-0,0,-0,1,1,0,-0,-1,-1,-0,-0,1,229,10,12,3,4,3,4,6,5,2,4,6,2,
alex_fear.wav,55,9,3,82,99,27,366,8,-34,5,-0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,215,8,8,3,6,4,4,6,3,9,2,7,6,
alex_fear.wav,64,8,3,102,138,49,410,8,-34,4,-0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,198,8,8,2,3,9,5,4,4,6,5,7,1,
alex_fear.wav,65,9,3,97,108,54,414,9,-34,4,-1,0,0,1,1,0,-0,-0,-0,0,0,1,182,4,10,3,3,11,7,7,3,7,5,2,1,
alex_happy.wav,51,5,2,73,96,28,367,7,-36,5,0,0,0,1,1,0,-0,-1,-1,0,0,1,170,5,13,4,6,9,4,5,2,2,3,4,1,
alex_happy.wav,53,6,3,96,140,19,369,6,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,139,7,11,2,4,7,5,6,1,3,6,7,1,
alex_happy.wav,55,6,3,98,144,28,346,7,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,118,5,12,4,4,9,7,4,3,4,4,3,1,
alex_happy.wav,59,7,3,99,139,30,297,7,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,179,6,12,3,5,12,3,8,2,2,3,3,2,
alex_happy.wav,63,9,3,88,114,44,386,8,-34,5,-0,0,-0,1,1,0,-0,-0,-0,0,0,1,143,9,9,2,4,11,6,5,5,3,3,6,1,
alex_happy.wav,44,5,3,70,97,22,387,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,133,7,10,2,5,5,6,7,2,3,6,6,1,
alex_happy.wav,47,5,3,84,121,24,326,6,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,161,4,12,3,5,7,5,5,2,2,3,12,1,
alex_happy.wav,55,5,3,85,116,14,337,7,-35,5,0,0,-0,0,1,0,-0,-1,-0,0,0,1,152,3,13,3,4,6,8,3,1,3,4,8,1,
alex_happy.wav,52,5,3,83,110,24,309,7,-35,5,0,0,-0,0,1,0,-0,-0,-0,0,0,1,144,6,12,2,6,9,10,4,2,5,3,5,1,
alex_happy.wav,49,6,3,74,108,16,313,7,-36,5,1,0,-0,0,0,0,-0,-1,-0,-0,0,1,149,5,9,3,6,11,6,4,1,2,3,6,1,
alex_happy.wav,48,4,3,79,115,27,292,6,-36,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,126,4,11,1,6,11,5,3,1,3,6,8,1,
alex_happy.wav,57,6,3,73,90,30,489,7,-35,5,-0,0,-0,1,1,0,-0,-1,-0,0,0,1,127,5,9,4,6,7,9,3,2,5,3,5,1,
alex_happy.wav,46,5,3,73,104,20,279,7,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,114,5,11,4,6,9,4,7,2,3,5,7,1,
alex_happy.wav,53,6,2,81,107,24,343,7,-35,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,179,5,8,3,7,6,3,5,2,3,2,9,1,
alex_happy.wav,58,5,3,99,134,31,292,6,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,125,5,16,1,4,11,2,3,1,2,5,4,1,
alex_happy.wav,47,4,2,74,96,20,289,7,-35,6,-0,0,-0,0,1,0,-0,-0,-0,0,0,1,141,7,11,1,9,5,5,5,2,2,4,7,3,
alex_happy.wav,48,6,3,70,99,16,415,6,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,129,3,11,6,6,9,4,5,1,2,4,4,1,
alex_happy.wav,53,6,3,89,122,17,302,7,-36,5,0,0,-0,1,1,0,-0,-1,-1,0,0,1,137,6,13,6,5,6,5,4,2,2,4,7,1,
alex_happy.wav,50,5,2,83,118,27,368,7,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,122,6,11,4,5,16,4,3,2,3,4,4,2,
alex_happy.wav,41,3,3,61,90,16,212,6,-37,5,0,1,0,1,1,0,-0,-1,-0,0,0,1,118,3,14,4,6,7,6,5,1,3,6,8,1,
alex_happy.wav,51,7,3,80,106,30,399,7,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,144,6,10,2,5,9,7,8,2,1,3,8,3,
alex_happy.wav,48,5,3,80,116,14,375,6,-36,5,0,1,0,1,1,0,-0,-0,-0,0,0,1,156,4,7,4,10,8,6,4,1,4,5,7,1,
alex_happy.wav,48,4,3,72,101,19,446,6,-36,6,0,0,-0,1,1,0,-0,-0,-0,0,0,1,152,5,12,4,2,6,6,8,2,5,5,5,1,
alex_happy.wav,41,5,3,65,96,13,381,6,-37,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,175,4,11,3,12,5,5,6,2,1,4,9,1,
alex_happy.wav,41,4,3,69,104,12,297,6,-37,5,0,1,-0,1,1,0,-0,-1,-0,0,0,1,128,5,14,5,8,8,4,4,2,4,3,5,1,
alex_happy.wav,48,7,3,72,99,23,362,7,-36,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,156,6,18,2,4,7,5,6,2,3,4,4,1,
alex_happy.wav,53,6,3,80,115,29,303,7,-36,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,181,4,14,1,3,10,8,5,1,3,6,3,1,
alex_happy.wav,49,3,3,73,95,37,229,7,-35,5,-0,0,0,1,1,0,-0,-0,-0,0,0,1,147,6,11,2,3,9,5,4,3,3,6,9,4,
alex_interest.wav,37,4,3,65,101,14,244,6,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,126,2,21,7,2,4,4,4,1,2,2,4,1,
alex_interest.wav,60,10,3,93,116,48,434,8,-34,4,0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,143,7,11,2,1,11,2,5,5,2,9,6,4,
alex_interest.wav,60,8,3,89,122,25,514,8,-35,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,139,4,11,2,6,12,9,8,1,2,2,2,1,
alex_interest.wav,34,1,3,63,112,6,250,4,-38,5,1,1,0,1,1,0,0,-0,-0,0,0,1,110,7,17,1,2,5,2,4,1,2,5,5,1,
alex_interest.wav,54,7,3,88,122,30,352,7,-36,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,144,13,8,1,5,10,1,3,3,3,1,5,2,
alex_interest.wav,46,5,3,63,94,17,266,6,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,112,7,11,1,6,4,3,8,2,1,3,6,2,
alex_interest.wav,47,4,3,66,92,23,231,7,-36,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,115,2,10,2,3,6,5,2,1,6,8,11,1,
alex_interest.wav,62,11,3,81,96,33,398,8,-34,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,152,4,6,6,5,12,7,15,3,3,3,2,1,
alex_interest.wav,37,2,3,72,128,5,205,4,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,119,3,20,2,2,5,3,5,1,2,3,5,1,
alex_interest.wav,46,4,3,82,110,20,405,6,-36,5,1,1,-0,1,1,0,-0,-1,-0,0,0,1,131,5,11,4,5,14,7,4,1,1,2,2,1,
alex_interest.wav,55,6,3,76,103,26,388,7,-36,5,-0,0,0,1,1,0,-0,-0,-0,0,0,1,142,4,13,4,3,5,8,7,2,3,3,2,1,
alex_interest.wav,56,6,3,84,117,20,373,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,158,1,10,3,15,9,4,7,2,3,2,5,1,
alex_interest.wav,38,1,3,58,91,13,286,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,129,7,12,2,4,5,3,3,2,1,3,8,4,
alex_interest.wav,37,2,3,58,92,9,325,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,114,2,23,1,3,4,3,2,1,3,2,6,1,
alex_interest.wav,45,2,3,73,100,25,297,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,105,7,8,3,5,5,6,4,1,1,2,15,2,
alex_interest.wav,69,9,3,90,100,38,423,9,-34,5,-0,0,-0,1,1,0,0,-0,-0,0,0,1,168,2,9,4,8,9,4,9,2,7,4,3,1,
alex_interest.wav,54,4,3,86,127,34,375,6,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,117,2,17,1,2,5,11,7,1,1,2,2,1,
alex_interest.wav,69,10,3,95,122,31,593,8,-35,5,-0,0,-0,1,1,0,-0,-1,-1,0,0,1,229,4,8,3,14,12,3,4,2,4,3,4,1,
alex_interest.wav,46,4,3,63,86,20,379,7,-37,6,0,0,-0,1,1,0,-0,-0,-0,0,0,1,165,5,6,2,9,9,8,5,1,4,2,5,3,
alex_interest.wav,37,1,3,68,118,11,261,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,153,2,15,1,5,5,2,4,1,2,7,10,1,
alex_interest.wav,37,1,3,61,102,13,228,5,-38,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,107,6,17,1,5,4,4,4,1,2,5,5,2,
alex_interest.wav,57,9,3,84,108,30,406,7,-35,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,169,7,6,3,6,6,7,9,7,5,4,3,2,
alex_interest.wav,57,7,3,90,128,22,345,7,-36,5,-0,0,0,1,1,1,-0,-1,-0,0,0,1,128,3,16,4,9,9,5,3,1,2,4,4,2,
alex_interest.wav,58,9,3,96,128,26,445,7,-35,5,0,0,-0,1,1,0,0,-1,-0,0,0,1,169,3,10,2,5,7,6,11,3,6,2,3,1,
alex_interest.wav,52,6,3,74,102,24,396,7,-36,5,0,0,-0,1,1,0,0,-1,-0,0,0,1,130,5,12,2,8,7,7,5,1,3,3,5,2,
alex_interest.wav,33,2,3,58,99,12,234,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,135,1,15,2,3,5,5,6,1,1,4,10,1,
alex_interest.wav,44,1,3,67,103,15,220,6,-38,5,0,0,-0,1,1,1,0,-0,-0,0,0,1,136,6,17,1,5,6,3,5,1,1,4,6,1,
alex_interest.wav,40,2,3,63,99,10,264,5,-38,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,108,3,13,3,4,5,4,3,1,2,7,13,2,
alex_interest.wav,53,5,3,83,117,34,414,7,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,129,2,13,2,3,8,4,2,2,4,8,5,1,
alex_interest.wav,46,6,3,76,115,15,460,5,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,159,4,15,5,4,7,6,3,1,3,4,2,1,
alex_interest.wav,48,5,3,75,112,27,313,6,-36,5,0,0,-0,1,1,0,-0,-0,-0,0,0,1,172,4,15,3,5,7,7,5,1,3,5,4,1,
alex_interest.wav,30,1,3,51,85,4,222,4,-38,6,1,1,0,1,1,0,-0,-0,-0,0,0,1,108,3,17,2,3,4,6,4,1,2,7,12,1,
alex_interest.wav,38,1,3,62,108,15,241,5,-38,5,1,0,0,1,1,0,0,-1,-0,0,0,1,131,6,13,2,4,5,3,3,1,2,5,6,2,
alex_interest.wav,46,2,3,67,97,25,232,6,-37,5,0,0,0,1,1,0,0,-1,-0,0,0,1,126,6,12,2,4,8,4,5,2,1,8,8,1,
alex_interest.wav,57,4,3,84,117,46,292,8,-36,4,-0,0,0,1,1,0,-0,-0,-0,0,0,1,145,2,14,1,3,9,4,8,2,4,9,4,2,
alex_sad.wav,39,2,3,64,100,10,272,6,-37,5,0,0,0,0,1,0,-0,-1,-0,0,0,1,120,3,15,10,7,5,4,5,1,2,4,5,1,
alex_sad.wav,35,1,3,57,92,14,237,5,-38,5,1,1,0,0,1,0,-0,-1,-0,0,0,1,122,7,18,1,3,7,4,6,3,3,3,2,2,
alex_sad.wav,34,1,2,63,113,6,268,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,109,5,20,1,3,5,4,5,2,2,4,5,1,
alex_sad.wav,45,2,3,71,107,8,237,6,-37,6,1,0,-0,1,1,0,-0,-1,-0,0,0,1,112,5,12,2,6,4,3,7,0,1,2,9,5,
alex_sad.wav,36,1,3,85,149,6,220,4,-39,5,1,1,1,1,1,0,-0,-1,-0,0,0,1,112,3,24,1,2,5,4,3,1,2,6,3,1,
alex_sad.wav,43,1,3,70,112,8,197,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,114,9,13,2,6,6,3,6,3,2,3,5,1,
alex_sad.wav,40,1,3,68,113,16,279,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,104,8,13,1,5,7,3,5,2,1,4,8,1,
alex_sad.wav,39,2,3,57,91,9,279,5,-38,5,1,1,0,0,1,0,-0,-1,-0,0,0,1,111,3,16,3,6,3,5,5,1,2,3,9,2,
alex_sad.wav,36,1,3,59,101,12,221,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,111,3,18,3,9,6,4,4,1,2,6,5,2,
alex_sad.wav,40,1,3,58,97,7,183,6,-38,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,103,1,14,4,3,3,8,2,1,1,7,13,0,
alex_sad.wav,38,1,3,54,85,13,214,5,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,97,2,12,3,4,7,4,3,1,1,9,11,1,
alex_sad.wav,34,1,3,67,115,4,242,4,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,106,7,17,2,4,5,5,4,2,1,5,6,1,
alex_sad.wav,48,2,3,66,93,26,266,7,-37,6,0,0,-0,1,1,0,-0,-1,-0,0,0,1,129,7,14,1,5,11,3,7,1,2,4,6,3,
alex_sad.wav,31,1,3,55,99,3,157,4,-39,5,1,1,0,1,1,0,0,-1,-0,0,0,1,103,2,19,1,6,4,5,5,1,5,8,3,1,
alex_sad.wav,47,1,3,75,116,14,220,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,127,4,15,4,4,5,5,4,1,2,6,9,1,
alex_sad.wav,34,1,3,58,97,5,217,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,106,4,15,3,6,3,5,3,1,6,6,10,1,
alex_sad.wav,35,1,3,52,86,4,201,5,-38,6,1,1,0,1,1,0,-0,-1,-0,0,0,1,104,5,12,1,6,4,2,6,0,6,9,5,3,
alex_sad.wav,39,1,3,61,102,9,211,5,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,107,3,12,3,5,6,4,8,1,4,5,8,2,
alex_sad.wav,40,1,3,59,93,17,217,7,-38,6,1,0,-0,1,1,0,-0,-1,-0,0,0,1,98,3,14,3,3,9,4,4,1,3,13,4,1,
alex_sad.wav,38,2,3,54,88,20,216,6,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,103,4,11,3,3,7,5,4,1,1,7,9,1,
alex_sad.wav,39,1,3,53,89,17,223,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,99,2,16,1,5,8,5,3,1,2,13,4,1,
alex_sad.wav,35,1,3,59,101,12,186,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,136,1,18,2,5,5,2,6,1,3,8,3,1,
alex_sad.wav,39,1,3,61,100,13,214,6,-38,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,99,2,15,1,4,8,3,1,1,5,15,4,0,
alex_sad.wav,37,2,3,56,92,10,264,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,110,5,18,2,3,6,5,4,2,2,6,7,1,
alex_sad.wav,27,1,3,53,100,6,171,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,105,1,18,0,1,6,3,3,1,1,12,5,1,
alex_sad.wav,38,1,3,56,93,8,281,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,108,2,19,2,4,5,3,4,1,1,6,7,1,
alex_sad.wav,32,1,3,51,86,8,191,5,-38,6,1,0,0,1,1,1,-0,-1,-0,0,0,1,106,1,19,2,3,6,3,7,1,1,12,2,1,
alex_sad.wav,36,1,3,69,119,8,236,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,111,1,17,3,4,4,4,4,1,1,7,9,1,
alex_sad.wav,37,1,3,60,101,8,242,5,-38,5,1,1,0,1,1,1,-0,-1,-0,0,0,1,112,3,17,2,6,6,3,3,1,2,10,3,1,
alex_sad.wav,30,1,3,50,90,4,255,4,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,99,1,19,1,2,4,3,3,1,1,11,5,1,
alex_sad.wav,43,1,3,55,85,8,202,7,-37,6,1,0,-0,1,1,0,-0,-1,-0,0,0,1,95,2,14,1,3,8,4,3,1,3,16,6,1,
alex_sad.wav,35,0,3,65,116,7,163,5,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,104,1,20,5,2,4,2,5,1,6,6,3,1,
alex_sad.wav,44,1,3,62,98,8,304,6,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,112,3,15,4,6,5,3,4,1,4,7,5,1,
alex_sad.wav,39,1,3,65,110,14,263,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,131,1,19,3,2,8,3,4,1,3,8,5,1,
alex_sad.wav,39,1,3,66,117,12,213,5,-39,5,1,0,0,1,1,1,-0,-1,-0,0,0,1,109,3,18,2,5,7,3,4,1,2,10,5,1,
alex_sad.wav,31,1,3,56,99,13,242,5,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,150,3,19,3,4,6,5,4,1,2,8,7,1,
alex_sad.wav,39,1,3,59,97,13,271,5,-38,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,129,3,14,3,4,7,5,6,1,4,11,3,3,
alex_sad.wav,37,0,3,60,102,9,201,5,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,124,1,18,5,3,5,3,8,1,2,5,5,1,
alex_sad.wav,36,1,3,65,109,13,228,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,105,3,12,3,6,8,4,3,1,3,8,11,1,
alex_sad.wav,45,1,3,80,125,14,175,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,128,2,18,4,7,5,4,5,1,6,5,4,1,
alex_sad.wav,36,1,3,59,102,5,263,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,99,4,14,2,8,7,5,4,1,6,8,6,1,
alex_sad.wav,41,1,2,70,110,17,172,5,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,154,1,17,3,4,5,2,4,1,4,6,4,1,
alex_sad.wav,29,1,3,53,102,3,216,4,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,101,3,17,2,4,5,4,4,1,1,8,3,1,
alex_sad.wav,38,1,3,58,100,13,221,4,-38,5,1,1,0,1,1,1,-0,-1,-0,0,0,1,105,2,18,1,3,8,3,2,1,2,10,5,1,
alex_sad.wav,42,1,3,71,113,15,224,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,103,2,18,3,4,8,3,5,1,3,7,3,1,
alex_sad.wav,39,1,3,58,97,13,213,5,-38,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,112,5,18,2,3,7,2,5,1,4,7,5,1,
alex_sad.wav,41,1,3,64,106,15,223,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,128,1,18,2,5,6,5,5,1,3,12,4,1,
alex_sad.wav,40,1,3,61,100,18,229,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,112,2,19,2,3,6,7,6,1,1,6,8,1,
alex_sad.wav,39,1,3,62,96,14,203,7,-38,6,0,0,0,1,1,0,-0,-1,-0,0,0,1,113,2,16,3,6,7,3,6,1,5,9,3,1,
alex_surprise.wav,49,11,2,80,104,30,275,7,-35,5,-0,0,-0,0,1,0,-0,-0,-0,0,0,1,151,7,10,3,6,7,5,6,3,3,4,7,1,
alex_surprise.wav,58,11,3,87,116,38,292,8,-34,5,0,0,-0,0,1,0,-0,-1,-0,0,0,1,204,4,8,5,6,16,8,5,5,2,2,2,2,
alex_surprise.wav,41,3,3,66,101,10,274,6,-37,6,1,0,-0,1,1,1,-0,-1,-0,0,0,1,112,5,10,3,8,5,5,4,1,2,2,12,1,
alex_surprise.wav,65,10,3,94,117,44,308,9,-34,4,-0,0,-0,1,0,0,-0,-1,-0,0,0,1,222,6,8,4,5,11,14,6,4,3,2,5,2,
alex_surprise.wav,61,11,3,83,101,44,324,8,-35,5,-0,0,-0,1,1,0,-0,-1,-0,0,0,1,171,9,8,2,10,7,6,10,5,2,2,6,2,
