Name,Zcr,Energy,EnergyEntropy,SpecCentro,SpecCentroSpread,SpecEntropy,SpecFlux,SpecRolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,HarmonicRatio,F0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12
alex_sad.wav,39,1,2,63,102,17,272,5,-39,5,1,1,0,1,1,0,-0,-1,-0,0,0,0,149,1,5,1,8,2,1,0,4,0,0,9,0,
alex_sad.wav,41,1,2,72,116,24,304,6,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,0,148,1,2,1,10,1,2,0,3,0,0,10,0,
alex_sad.wav,41,1,2,65,102,20,206,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,136,0,3,1,11,3,2,0,2,0,0,7,0,
alex_sad.wav,42,1,2,68,104,29,251,6,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,0,180,1,1,2,11,1,1,1,5,0,0,7,0,
alex_surprise.wav,50,9,3,84,113,30,452,7,-37,4,-0,0,0,0,1,0,-0,-0,-0,-0,-0,1,152,3,3,1,7,1,3,1,3,0,0,6,0,
alex_surprise.wav,61,12,3,87,116,39,481,8,-36,5,0,0,-0,1,1,-0,-1,-1,-0,0,0,1,208,1,4,1,11,4,4,1,2,0,0,2,0,
alex_surprise.wav,43,4,2,71,107,22,350,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,0,114,2,3,1,6,1,2,1,2,0,0,9,0,
alex_surprise.wav,65,11,3,93,117,40,477,8,-36,4,-0,0,0,1,0,0,-0,-1,-0,0,0,1,186,2,2,1,8,2,4,2,3,0,0,5,0,
alex_surprise.wav,62,10,2,87,107,45,377,8,-36,5,0,0,-0,1,0,0,-0,-0,-0,0,0,1,190,2,4,2,6,2,3,1,3,0,0,6,0,
alex_surprise.wav,76,22,3,105,120,37,332,9,-34,4,-0,-0,-0,1,1,0,-0,-1,-1,-0,0,1,266,2,9,3,4,3,0,0,1,1,0,3,1,
alex_surprise.wav,39,3,2,58,88,11,309,5,-39,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,132,1,4,1,12,1,1,0,1,0,0,6,0,
alex_surprise.wav,65,14,3,96,119,49,383,8,-35,4,-0,-0,-0,1,0,0,-0,-0,0,0,0,1,234,2,4,1,7,2,4,2,3,0,0,4,1,
alex_surprise.wav,45,4,2,66,94,26,376,6,-38,5,0,0,-0,1,1,0,-0,-1,-0,0,0,1,175,1,2,2,11,1,2,1,3,0,0,4,0,
alex_surprise.wav,51,5,2,80,104,29,414,7,-38,5,1,0,-0,0,1,0,-0,-0,-0,-0,0,0,135,2,5,2,6,1,2,1,2,0,0,8,0,
alex_surprise.wav,68,13,3,102,124,43,380,8,-36,4,0,-0,-0,1,1,0,-0,-1,-1,0,0,1,245,1,4,2,10,3,1,2,1,1,0,4,1,
alex_surprise.wav,66,7,2,104,122,52,394,9,-36,4,0,-0,0,1,0,-0,-0,-0,-0,0,0,1,180,2,3,1,7,2,2,1,2,1,1,8,1,
alex_surprise.wav,72,16,3,109,124,52,318,10,-34,4,-0,0,-0,0,1,0,-0,-1,-1,-1,-0,1,242,1,9,7,5,0,1,1,1,1,0,3,1,
alex_surprise.wav,53,6,2,82,107,36,478,7,-37,5,0,0,-0,1,0,0,-0,-0,-0,0,0,1,154,2,5,1,7,2,2,0,3,1,0,6,0,
alex_surprise.wav,49,7,2,73,95,30,378,7,-37,5,0,0,-0,1,0,0,-0,-0,-0,0,0,1,170,2,4,2,7,1,3,1,2,0,0,8,0,
alex_surprise.wav,54,9,2,84,115,37,372,8,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,0,126,2,3,2,5,1,2,1,3,0,0,8,0,
alex_surprise.wav,64,13,3,92,110,47,336,8,-36,4,-0,0,-0,1,1,0,-1,-1,-1,0,0,1,221,1,6,2,7,2,3,1,2,1,0,4,0,
alex_surprise.wav,43,3,2,62,89,16,357,6,-39,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,130,2,5,1,9,1,1,0,3,0,0,7,0,
alex_surprise.wav,53,8,2,77,108,34,405,7,-37,5,1,0,-0,1,0,0,-0,-0,-0,0,0,1,173,2,2,1,8,1,4,0,2,0,0,8,0,
alex_surprise.wav,66,9,3,93,112,45,336,8,-36,5,-0,-0,-0,1,1,0,-0,-1,-1,0,0,1,210,1,7,2,9,3,2,0,1,0,0,4,1,
alex_surprise.wav,49,5,2,75,106,26,446,6,-38,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,167,1,7,1,9,2,2,1,1,0,0,5,0,
alex_surprise.wav,50,5,2,83,116,35,360,7,-38,5,0,0,0,1,0,0,-0,-0,-0,0,0,0,165,1,5,1,9,1,2,1,2,1,0,5,0,
alex_surprise.wav,51,4,2,75,102,27,412,6,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,154,1,5,1,11,1,2,1,1,0,0,5,0,
alex_surprise.wav,57,14,3,100,131,40,444,8,-35,4,-0,-0,-0,0,0,0,-0,-0,0,0,0,0,228,4,3,1,6,1,3,2,3,1,0,5,1,
alex_surprise.wav,51,6,2,78,108,31,374,7,-37,5,0,0,-0,1,1,0,-0,-0,-0,-0,-0,1,163,2,3,1,6,0,3,2,3,0,0,8,0,
alex_surprise.wav,52,8,2,80,111,34,430,6,-38,4,0,0,0,1,0,0,-0,-1,-0,0,0,1,190,1,3,1,12,3,2,1,2,0,0,5,0,
alex_surprise.wav,48,6,2,70,95,25,371,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,179,1,3,2,9,1,3,0,2,0,0,7,0,
alex_surprise.wav,79,15,3,109,125,47,456,9,-35,4,-0,-0,-0,0,0,0,-0,-0,-0,0,0,1,288,4,6,2,6,2,4,3,3,0,0,3,0,
alex_surprise.wav,41,2,2,76,120,22,357,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,160,1,4,1,10,1,1,0,1,0,0,8,0,
alex_surprise.wav,55,6,2,75,96,34,350,7,-38,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,172,1,7,1,7,2,2,0,2,0,0,6,0,
alex_surprise.wav,61,8,2,95,131,40,321,8,-37,3,0,1,0,1,0,-0,-0,-0,0,1,0,0,127,3,1,1,7,2,2,2,2,1,0,4,0,
yuma_angry.wav,52,7,2,81,111,39,316,8,-37,4,0,1,0,1,1,0,-0,-0,-1,0,-0,1,149,2,5,1,11,1,2,0,5,1,0,4,0,
yuma_angry.wav,59,5,2,89,123,43,411,7,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,-0,1,174,1,2,2,9,4,3,0,1,0,0,8,0,
yuma_angry.wav,61,8,2,94,128,44,313,8,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,165,1,2,2,11,2,3,1,4,0,0,4,0,
yuma_angry.wav,54,10,2,86,118,35,441,7,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,182,1,2,2,11,2,2,1,3,0,0,4,0,
yuma_angry.wav,62,8,3,88,107,50,378,8,-35,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,170,1,3,1,16,3,1,1,2,1,0,2,1,
yuma_angry.wav,54,8,3,87,116,37,365,7,-36,4,1,-0,0,1,1,0,-0,-0,-0,0,0,1,169,1,4,2,10,1,3,1,5,0,0,3,0,
yuma_angry.wav,50,6,2,80,113,26,428,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,179,1,3,2,7,1,1,0,6,0,0,5,0,
yuma_angry.wav,55,7,2,87,116,38,377,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,186,2,2,2,12,3,2,1,3,1,0,4,0,
yuma_angry.wav,56,8,3,87,111,33,372,7,-36,5,1,-0,0,1,1,0,-0,-0,-0,0,0,1,167,2,4,2,12,2,3,1,4,0,0,3,0,
yuma_angry.wav,56,8,3,83,109,32,311,7,-36,5,1,-0,-0,1,0,0,-0,-0,-0,0,-0,1,181,2,4,1,8,0,2,1,6,0,0,5,0,
yuma_angry.wav,53,3,3,89,119,36,304,7,-37,5,1,-0,0,1,1,0,-0,-1,-0,0,0,1,172,1,9,2,10,2,1,1,2,0,0,4,1,
yuma_angry.wav,57,7,2,86,109,44,410,8,-37,4,0,0,0,1,1,0,-0,-1,-0,0,-0,1,162,2,3,2,7,2,3,2,6,0,0,4,0,
yuma_angry.wav,56,7,2,81,106,40,396,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,171,1,2,1,10,1,2,1,8,1,0,5,0,
yuma_angry.wav,47,7,3,77,108,23,374,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,-0,0,1,150,2,7,2,10,1,2,1,2,0,0,4,0,
yuma_angry.wav,46,8,2,72,100,28,376,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,157,1,4,1,12,1,2,0,5,0,0,3,0,
yuma_angry.wav,62,5,2,86,109,50,431,8,-37,5,0,-0,-0,1,1,0,-0,-0,-0,-0,-0,1,190,2,3,2,8,2,1,1,5,0,0,5,0,
yuma_angry.wav,51,6,2,75,98,36,335,7,-38,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,160,1,2,2,13,1,2,1,4,0,0,2,0,
yuma_angry.wav,57,9,3,84,109,34,372,7,-36,5,1,-0,-0,1,0,0,-0,-0,-0,0,0,1,172,1,3,2,7,2,2,1,9,0,0,4,0,
yuma_angry.wav,55,9,2,86,112,37,430,7,-37,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,186,2,2,2,10,2,2,1,6,0,0,3,0,
yuma_angry.wav,51,8,3,77,107,28,418,7,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,157,2,3,1,10,1,3,0,7,0,0,4,0,
yuma_angry.wav,54,9,3,79,99,40,385,7,-36,5,0,0,0,1,1,0,-0,-0,-0,0,0,1,180,1,2,2,10,2,2,1,6,0,0,5,0,
yuma_angry.wav,53,7,3,87,117,35,407,7,-37,5,0,0,0,1,1,0,-0,-1,-0,0,0,1,186,1,4,2,13,2,2,1,3,0,0,3,0,
yuma_angry.wav,51,7,3,89,127,31,343,6,-37,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,179,1,2,2,11,1,3,0,5,0,0,4,0,
yuma_angry.wav,51,6,2,81,114,29,380,6,-37,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,150,1,3,2,9,1,3,1,6,0,0,3,0,
yuma_angry.wav,42,5,2,70,104,24,364,5,-38,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,145,1,2,1,12,1,2,1,5,0,0,5,0,
yuma_angry.wav,52,9,3,83,115,26,387,7,-36,5,1,-0,-0,0,1,0,-0,-0,-0,0,0,1,148,1,3,2,10,1,2,1,7,0,0,3,0,
yuma_angry.wav,54,9,2,83,115,37,412,7,-37,5,0,-0,0,1,1,0,-0,-0,-0,0,0,1,170,0,3,2,10,2,1,1,4,0,0,3,0,
yuma_angry.wav,60,10,3,86,102,47,343,8,-35,5,-0,-0,-0,1,1,0,-0,-0,-0,0,0,1,184,1,2,3,12,1,2,1,4,1,0,2,0,
yuma_angry.wav,23,1,2,48,92,4,384,3,-42,5,1,1,1,1,1,0,-0,-0,-0,0,0,0,103,0,2,0,12,0,0,0,1,0,0,7,0,
yuma_boredom.wav,27,1,2,56,103,6,295,4,-40,5,1,1,1,1,1,0,0,-0,-0,0,0,1,121,1,3,0,11,1,0,0,1,0,0,9,0,
yuma_boredom.wav,34,2,2,61,93,16,272,5,-38,5,1,0,0,0,1,0,-0,-0,-0,0,0,1,118,1,3,1,5,1,2,0,2,0,0,13,0,
yuma_boredom.wav,37,1,2,62,104,14,296,5,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,0,119,1,1,1,7,0,2,0,2,0,0,12,0,
yuma_boredom.wav,30,1,2,59,104,7,330,4,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,114,1,1,1,8,0,3,0,1,0,0,13,0,
yuma_boredom.wav,40,1,2,64,104,21,280,5,-39,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,161,0,2,1,9,1,3,1,0,0,0,9,0,
yuma_boredom.wav,45,2,2,74,107,23,265,6,-38,6,1,0,-0,0,1,0,-0,-0,-0,0,0,0,118,3,2,2,7,1,3,0,1,0,0,11,0,
yuma_boredom.wav,33,1,2,59,96,9,331,5,-39,6,1,1,0,0,0,0,-0,-0,-0,0,0,0,109,0,0,1,4,1,4,0,1,0,0,15,0,
yuma_boredom.wav,42,3,2,66,97,25,257,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,125,1,5,1,7,2,1,0,2,0,0,9,0,
yuma_boredom.wav,38,2,2,62,94,19,313,6,-38,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,109,2,2,1,7,0,3,1,1,0,0,13,0,
yuma_boredom.wav,34,2,2,56,84,13,284,5,-39,6,1,1,0,0,0,0,-0,-1,-0,0,0,1,109,0,2,1,5,0,4,0,0,0,0,14,0,
yuma_boredom.wav,29,1,2,54,92,3,226,4,-39,5,1,1,0,1,0,0,-0,-1,-0,0,0,1,115,0,1,1,6,0,2,0,1,0,0,13,0,
yuma_boredom.wav,39,2,2,67,101,6,216,5,-39,6,1,0,-0,0,0,0,-0,-0,-0,0,0,1,124,2,8,1,4,1,2,0,4,0,0,10,0,
yuma_boredom.wav,46,1,2,71,110,24,236,6,-39,5,1,0,0,0,1,0,-0,-1,-0,0,0,1,169,1,3,1,9,0,2,0,3,0,0,10,0,
yuma_boredom.wav,34,1,2,60,97,10,249,5,-40,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,114,1,1,1,8,0,4,0,2,0,0,12,0,
yuma_boredom.wav,41,1,2,62,91,24,273,6,-39,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,116,2,4,0,11,0,1,0,3,0,0,8,0,
yuma_boredom.wav,34,1,2,56,89,8,294,5,-39,6,1,1,0,0,0,0,-0,-1,-0,0,0,0,117,0,1,1,6,0,4,0,1,0,0,13,0,
yuma_boredom.wav,39,1,2,62,97,6,285,5,-39,5,1,0,-0,0,0,0,-0,-0,-0,0,0,1,123,3,5,0,7,0,3,0,2,0,0,9,0,
yuma_boredom.wav,32,1,2,62,104,5,279,4,-39,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,112,1,1,0,6,0,3,0,1,0,0,14,0,
yuma_boredom.wav,38,1,2,63,103,20,317,5,-39,5,1,0,-0,1,1,0,-0,-0,-0,0,0,0,116,2,2,0,6,1,2,1,2,0,0,12,0,
yuma_boredom.wav,31,1,2,59,99,6,259,4,-39,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,112,2,3,0,9,0,2,0,3,0,0,11,0,
yuma_boredom.wav,46,2,2,65,91,30,294,6,-39,6,1,0,0,1,1,0,-0,-1,-0,0,0,1,166,2,4,2,8,1,2,0,3,0,0,8,0,
yuma_boredom.wav,39,2,2,62,97,13,244,5,-39,6,1,0,-0,0,1,0,-0,-1,-0,0,0,1,136,1,4,1,5,1,3,0,2,0,0,11,0,
yuma_boredom.wav,37,2,2,60,92,19,243,6,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,118,1,1,2,6,0,4,1,1,0,0,13,0,
yuma_boredom.wav,32,2,2,57,92,5,247,4,-39,6,1,1,-0,0,0,0,-0,-1,-0,0,0,1,122,0,4,1,6,0,3,0,1,0,0,10,0,
yuma_boredom.wav,42,2,2,63,97,17,253,5,-39,6,1,0,0,0,0,0,-0,-1,-0,0,0,1,154,1,1,1,6,0,3,0,2,0,0,13,0,
yuma_boredom.wav,39,2,2,57,80,14,213,5,-39,6,1,0,-0,0,0,0,-0,-0,-0,0,0,0,120,0,1,2,4,0,4,0,1,0,0,13,0,
yuma_boredom.wav,40,2,2,65,102,23,258,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,131,1,4,1,9,3,1,0,2,0,0,8,0,
yuma_boredom.wav,43,1,2,65,94,21,267,6,-39,6,1,0,-0,0,0,0,-0,-0,-0,0,0,1,139,2,2,1,5,1,4,0,2,0,0,13,0,
yuma_boredom.wav,29,1,2,57,106,9,322,4,-41,5,1,1,1,1,1,0,-0,-1,-0,0,0,0,110,0,2,1,12,1,1,0,0,0,0,8,0,
yuma_boredom.wav,42,2,2,61,83,9,214,6,-38,6,1,0,-1,0,0,0,-0,-0,-0,0,0,1,126,2,10,1,4,1,1,0,4,0,0,9,0,
yuma_boredom.wav,44,2,2,63,93,25,282,6,-39,6,1,0,-0,0,1,0,-0,-0,-0,0,0,1,142,1,1,3,6,0,4,0,1,0,0,12,0,
yuma_boredom.wav,48,2,2,66,88,22,250,6,-38,6,1,0,-0,0,1,0,-0,-1,-0,0,0,1,142,2,5,1,5,2,2,0,1,0,0,10,0,
yuma_boredom.wav,39,1,2,63,97,15,312,5,-39,5,1,0,-0,0,0,0,-0,-0,-0,0,0,0,111,3,3,0,9,1,2,1,3,0,0,9,0,
yuma_boredom.wav,36,1,2,60,98,12,268,5,-39,5,1,0,-0,0,1,0,-0,-0,-0,0,0,1,112,3,1,1,8,0,2,0,2,0,0,13,0,
yuma_boredom.wav,34,1,2,58,94,12,234,5,-40,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,111,1,3,1,9,0,2,1,2,0,0,10,0,
yuma_boredom.wav,37,1,2,64,99,14,321,5,-39,5,1,1,-0,0,1,0,-0,-0,-0,0,0,0,118,1,1,2,6,0,2,0,1,0,0,13,0,
yuma_boredom.wav,34,1,2,57,92,11,269,5,-39,5,1,1,0,0,1,0,-0,-0,-0,0,0,1,117,1,1,1,9,0,3,0,1,0,0,11,0,
yuma_boredom.wav,34,0,2,69,118,14,359,5,-40,5,1,1,0,0,1,0,-0,-0,-0,0,0,0,129,2,2,0,11,1,2,0,2,0,0,9,0,
yuma_boredom.wav,37,1,2,66,103,11,290,5,-39,5,1,0,-0,0,0,0,-0,-0,-0,0,0,1,113,3,4,0,8,1,2,0,3,0,0,12,0,
yuma_boredom.wav,34,1,2,60,98,10,306,5,-40,5,1,1,0,1,1,0,-0,-1,-0,0,0,1,113,1,1,1,7,0,3,0,2,0,0,11,0,
yuma_boredom.wav,39,2,2,64,101,7,322,5,-39,5,1,0,-0,0,0,0,-0,-0,-0,0,0,1,124,2,4,0,7,1,3,0,3,0,0,11,0,
yuma_boredom.wav,41,1,2,67,111,22,326,5,-40,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,139,2,1,1,9,1,2,0,1,0,0,10,0,
yuma_boredom.wav,40,1,2,68,105,18,280,5,-39,5,1,0,0,0,1,0,-0,-0,-0,0,0,0,110,2,1,2,9,1,3,0,1,0,0,11,0,
yuma_boredom.wav,43,1,2,66,91,30,233,6,-39,6,1,0,0,0,1,0,-0,-0,-0,0,0,1,122,3,1,1,10,0,2,1,3,0,0,11,0,
yuma_boredom.wav,43,1,2,63,91,23,254,6,-39,6,1,0,-0,0,1,0,-0,-1,-0,0,0,1,175,1,1,1,8,1,3,0,1,0,0,13,0,
yuma_boredom.wav,25,1,2,54,101,5,391,3,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,0,114,0,1,0,9,1,1,0,1,0,0,11,0,
yuma_disgust.wav,29,1,2,61,111,11,306,4,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,124,1,2,0,15,1,0,0,1,0,0,7,0,
yuma_disgust.wav,37,2,2,61,84,22,288,6,-38,6,1,0,0,1,1,0,-0,-0,-0,0,0,0,114,2,3,2,6,1,3,0,2,0,0,11,0,
yuma_disgust.wav,44,2,2,70,110,23,300,5,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,160,1,4,1,8,1,2,1,1,0,0,9,0,
yuma_disgust.wav,35,1,2,62,104,5,279,5,-39,5,1,1,-0,0,0,0,0,-0,-0,0,0,0,109,2,1,1,7,0,3,0,2,0,0,11,0,
yuma_disgust.wav,38,1,2,66,107,21,293,5,-39,5,1,1,1,1,1,0,-0,-0,-0,0,0,0,145,0,2,1,10,1,3,1,1,0,0,9,0,
yuma_disgust.wav,42,2,2,76,113,22,287,6,-39,5,1,0,-0,1,1,0,0,-0,-0,0,0,1,127,1,1,2,5,0,4,1,1,0,0,14,0,
yuma_disgust.wav,39,2,2,65,102,17,337,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,123,1,2,1,8,1,2,1,2,0,0,10,0,
yuma_disgust.wav,35,1,2,61,96,17,247,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,124,2,2,1,10,1,2,1,2,0,0,10,0,
yuma_disgust.wav,33,1,2,68,113,9,292,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,108,0,1,1,5,0,3,0,1,0,0,14,0,
yuma_disgust.wav,36,3,2,60,92,11,274,5,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,151,0,6,2,7,1,2,0,1,0,0,9,0,
yuma_disgust.wav,41,2,3,65,94,24,333,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,132,1,2,1,8,1,2,0,1,0,0,13,0,
yuma_disgust.wav,35,1,2,61,105,6,257,4,-40,5,1,1,0,1,1,0,0,-0,-0,0,0,1,117,3,3,0,10,1,1,0,3,0,0,9,0,
yuma_disgust.wav,43,2,2,70,101,10,223,5,-39,5,1,0,-0,0,0,0,-0,-1,-0,0,0,1,150,1,10,1,5,1,1,0,2,0,0,7,0,
yuma_disgust.wav,43,2,2,64,96,23,244,6,-38,5,1,0,-0,1,1,0,0,-0,-0,0,0,1,158,2,2,1,10,1,3,1,1,0,0,10,0,
yuma_disgust.wav,35,1,2,61,99,10,327,5,-40,5,1,0,0,0,1,0,-0,-0,-0,0,0,1,118,2,4,1,10,1,1,0,2,0,0,9,0,
yuma_disgust.wav,43,1,2,65,95,27,299,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,143,2,2,0,9,1,2,1,2,0,0,11,0,
yuma_disgust.wav,40,3,2,63,93,8,280,5,-39,6,1,0,0,1,0,0,-0,-1,-0,-0,0,1,148,1,7,1,6,0,2,0,1,0,0,9,0,
yuma_disgust.wav,35,2,2,59,92,7,278,5,-39,5,1,0,-0,0,0,0,-0,-0,-0,0,0,1,128,2,4,1,4,0,2,0,2,0,0,13,0,
yuma_disgust.wav,44,1,2,73,114,22,267,6,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,158,1,4,1,9,1,2,1,2,0,0,7,0,
yuma_disgust.wav,37,1,2,63,103,7,255,5,-39,5,1,0,0,1,1,0,-0,-1,-0,0,0,1,132,1,7,1,11,1,0,0,1,0,0,6,0,
yuma_disgust.wav,43,3,2,65,92,17,221,6,-38,5,1,0,-0,1,1,0,-0,-1,-0,0,0,1,163,2,10,0,7,2,1,0,2,0,0,6,0,
yuma_disgust.wav,46,3,2,67,97,19,312,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,191,1,7,0,10,3,1,0,2,0,0,4,0,
yuma_disgust.wav,58,3,3,77,104,31,240,7,-38,5,0,-0,0,1,1,0,0,-0,-0,0,0,1,194,4,5,1,10,3,2,1,2,0,0,5,0,
yuma_disgust.wav,35,1,2,63,98,12,263,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,111,1,1,1,6,0,3,1,1,0,0,15,0,
yuma_disgust.wav,46,4,2,67,98,22,210,6,-38,5,1,0,-0,1,1,0,-0,-0,-0,0,0,1,162,2,5,1,10,1,1,0,1,0,0,7,0,
yuma_disgust.wav,28,2,2,59,108,3,331,4,-40,5,1,1,1,1,1,0,-0,-0,-0,0,0,1,127,0,2,1,12,0,1,0,1,0,0,8,0,
yuma_disgust.wav,46,3,2,65,85,20,232,7,-38,6,1,-0,-0,0,0,0,-0,-0,-0,0,0,1,155,2,8,1,6,1,2,0,3,0,0,7,0,
yuma_disgust.wav,49,2,2,69,98,27,247,6,-38,5,1,-0,0,1,1,0,-0,-1,-0,0,0,1,171,0,7,1,8,2,2,1,1,0,0,5,0,
yuma_disgust.wav,47,2,2,67,94,32,322,7,-38,6,1,0,-0,1,1,0,-0,-0,-0,0,0,1,151,3,2,2,6,0,4,1,1,0,0,11,0,
yuma_disgust.wav,33,1,2,59,100,7,273,4,-40,5,1,1,0,1,0,0,-0,-0,-0,0,0,0,120,2,5,0,11,1,1,0,2,0,0,7,0,
yuma_disgust.wav,42,5,2,62,87,5,166,5,-38,6,1,0,-0,0,0,0,-0,-1,-0,-0,0,1,159,1,10,1,8,0,2,0,1,0,0,6,0,
yuma_disgust.wav,47,1,2,72,104,29,308,6,-39,6,1,0,0,1,1,0,-0,-0,-0,0,0,0,172,2,2,1,11,1,2,1,1,0,0,10,0,
yuma_disgust.wav,43,2,2,67,103,7,256,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,134,1,6,0,8,1,1,0,1,0,0,8,0,
yuma_disgust.wav,42,1,2,68,104,19,307,6,-39,5,1,0,-0,0,1,0,-0,-0,-0,0,0,1,111,4,3,0,8,1,1,1,2,0,0,10,0,
yuma_disgust.wav,41,1,2,66,101,14,305,5,-39,5,1,0,-0,0,1,0,0,-0,-0,0,0,1,129,4,6,0,10,1,1,0,2,0,0,7,0,
yuma_disgust.wav,37,1,2,65,102,18,307,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,119,1,4,1,10,1,1,0,1,0,0,7,0,
yuma_disgust.wav,40,1,2,68,104,22,297,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,149,1,2,1,9,1,2,1,1,0,0,11,0,
yuma_disgust.wav,36,1,2,60,94,16,260,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,0,138,1,1,1,9,0,2,0,1,0,0,10,0,
yuma_disgust.wav,37,1,2,64,103,15,317,5,-39,5,1,0,0,0,0,0,-0,-0,-0,0,0,1,122,3,3,1,8,0,2,1,2,0,0,11,0,
yuma_disgust.wav,36,1,2,65,107,13,324,5,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,121,2,2,1,10,1,2,0,2,0,0,10,0,
yuma_disgust.wav,39,1,2,65,100,18,297,6,-39,5,1,0,-0,1,1,0,-0,-0,-0,0,0,0,124,2,5,1,9,1,1,0,3,0,0,8,0,
yuma_disgust.wav,33,2,2,58,101,5,281,4,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,1,120,2,3,0,10,1,1,0,2,0,0,8,0,
yuma_disgust.wav,41,2,2,65,98,14,301,5,-39,5,1,0,-0,1,0,0,-0,-1,-0,0,0,0,141,1,4,2,8,0,2,1,1,0,0,10,0,
yuma_disgust.wav,35,2,2,57,94,5,366,4,-39,5,1,1,0,0,0,0,-0,-0,-0,0,0,1,134,1,6,0,9,0,1,0,1,0,0,7,0,
yuma_disgust.wav,39,1,2,61,96,18,331,5,-39,5,1,0,0,1,1,0,-0,-0,-0,0,0,1,129,2,2,1,11,0,2,1,1,0,0,9,0,
yuma_disgust.wav,32,1,2,62,111,11,283,4,-40,5,1,1,0,1,1,0,-0,-0,-0,0,0,0,107,1,1,1,11,1,2,0,1,0,0,9,0,
yuma_disgust.wav,47,2,2,65,84,25,229,7,-38,6,1,-0,-0,0,0,0,-0,-0,-0,0,0,1,123,4,5,1,6,2,1,1,3,0,0,9,0,
yuma_disgust.wav,46,2,2,69,95,34,270,6,-38,6,0,-0,0,1,1,0,-0,-0,-0,0,0,1,194,2,2,1,9,2,2,1,1,0,0,11,0,
yuma_disgust.wav,24,1,2,55,110,2,333,3,-41,4,1,1,1,1,1,0,-0,-0,-0,0,0,1,118,0,1,0,15,1,1,0,1,0,0,7,0,
yuma_excited.wav,50,4,2,82,113,33,314,7,-37,4,0,1,0,1,1,0,-0,-0,-0,0,0,1,155,1,4,2,11,1,1,1,4,1,0,5,0,
